r,h
6.486486486486487024e+01,-1.135522622171469642e+01
6.495495495495495675e+01,-1.137127928384860631e+01
6.504504504504504325e+01,-1.138728994630499081e+01
6.513513513513512976e+01,-1.140325831157217351e+01
6.522522522522521626e+01,-1.141918448166117273e+01
6.531531531531531698e+01,-1.143506855810872480e+01
6.540540540540540349e+01,-1.145091064198028086e+01
6.549549549549550420e+01,-1.146671083387300349e+01
6.558558558558559071e+01,-1.148246923391871022e+01
6.567567567567567721e+01,-1.149818594178681330e+01
6.576576576576576372e+01,-1.151386105668722593e+01
6.585585585585585022e+01,-1.152949467737324163e+01
6.594594594594593673e+01,-1.154508690214441025e+01
6.603603603603603744e+01,-1.156063782884936764e+01
6.612612612612612395e+01,-1.157614755488864766e+01
6.621621621621622467e+01,-1.159161617721749060e+01
6.630630630630631117e+01,-1.160704379234860006e+01
6.639639639639639768e+01,-1.162243049635490699e+01
6.648648648648648418e+01,-1.163777638487228572e+01
6.657657657657657069e+01,-1.165308155310226823e+01
6.666666666666665719e+01,-1.166834609581472471e+01
6.675675675675675791e+01,-1.168357010735053159e+01
6.684684684684684441e+01,-1.169875368162420770e+01
6.693693693693694513e+01,-1.171389691212654327e+01
6.702702702702703164e+01,-1.172899989192719516e+01
6.711711711711711814e+01,-1.174406271367727683e+01
6.720720720720720465e+01,-1.175908546961190559e+01
6.729729729729729115e+01,-1.177406825155276060e+01
6.738738738738737766e+01,-1.178901115091058749e+01
6.747747747747747837e+01,-1.180391425868771194e+01
6.756756756756756488e+01,-1.181877766548051056e+01
6.765765765765766560e+01,-1.183360146148188541e+01
6.774774774774775210e+01,-1.184838573648369575e+01
6.783783783783783861e+01,-1.186313057987919528e+01
6.792792792792792511e+01,-1.187783608066542662e+01
6.801801801801801162e+01,-1.189250232744562119e+01
6.810810810810809812e+01,-1.190712940843155110e+01
6.819819819819819884e+01,-1.192171741144590058e+01
6.828828828828828534e+01,-1.193626642392457704e+01
6.837837837837838606e+01,-1.195077653291904873e+01
6.846846846846847257e+01,-1.196524782509862028e+01
6.855855855855855907e+01,-1.197968038675273306e+01
6.864864864864864558e+01,-1.199407430379321049e+01
6.873873873873873208e+01,-1.200842966175651583e+01
6.882882882882881859e+01,-1.202274654580597435e+01
6.891891891891891930e+01,-1.203702504073398671e+01
6.900900900900900581e+01,-1.205126523096421565e+01
6.909909909909910652e+01,-1.206546720055378508e+01
6.918918918918919303e+01,-1.207963103319541176e+01
6.927927927927927954e+01,-1.209375681221958132e+01
6.936936936936936604e+01,-1.210784462059665678e+01
6.945945945945945255e+01,-1.212189454093899954e+01
6.954954954954953905e+01,-1.213590665550306902e+01
6.963963963963963977e+01,-1.214988104619150100e+01
6.972972972972972627e+01,-1.216381779455516821e+01
6.981981981981982699e+01,-1.217771698179524975e+01
6.990990990990991349e+01,-1.219157868876524375e+01
7.000000000000000000e+01,-1.220540299597300837e+01
7.009009009009008651e+01,-1.221918998358275488e+01
7.018018018018017301e+01,-1.223293973141704249e+01
7.027027027027025952e+01,-1.224665231895875550e+01
7.036036036036036023e+01,-1.226032782535306609e+01
7.045045045045044674e+01,-1.227396632940937238e+01
7.054054054054054745e+01,-1.228756790960324707e+01
7.063063063063063396e+01,-1.230113264407833995e+01
7.072072072072072046e+01,-1.231466061064829276e+01
7.081081081081080697e+01,-1.232815188679863283e+01
7.090090090090089348e+01,-1.234160654968863469e+01
7.099099099099097998e+01,-1.235502467615320121e+01
7.108108108108108070e+01,-1.236840634270470218e+01
7.117117117117116720e+01,-1.238175162553481101e+01
7.126126126126126792e+01,-1.239506060051633973e+01
7.135135135135135442e+01,-1.240833334320502424e+01
7.144144144144144093e+01,-1.242156992884134858e+01
7.153153153153152743e+01,-1.243477043235231605e+01
7.162162162162161394e+01,-1.244793492835321302e+01
7.171171171171170045e+01,-1.246106349114938006e+01
7.180180180180180116e+01,-1.247415619473795445e+01
7.189189189189188767e+01,-1.248721311280958979e+01
7.198198198198198838e+01,-1.250023431875020208e+01
7.207207207207207489e+01,-1.251321988564264842e+01
7.216216216216216139e+01,-1.252616988626845007e+01
7.225225225225224790e+01,-1.253908439310946044e+01
7.234234234234233440e+01,-1.255196347834954018e+01
7.243243243243242091e+01,-1.256480721387622168e+01
7.252252252252252163e+01,-1.257761567128235214e+01
7.261261261261260813e+01,-1.259038892186773317e+01
7.270270270270270885e+01,-1.260312703664074618e+01
7.279279279279279535e+01,-1.261583008631996172e+01
7.288288288288288186e+01,-1.262849814133575066e+01
7.297297297297296836e+01,-1.264113127183187046e+01
7.306306306306305487e+01,-1.265372954766704083e+01
7.315315315315314137e+01,-1.266629303841651932e+01
7.324324324324324209e+01,-1.267882181337365743e+01
7.333333333333332860e+01,-1.269131594155144249e+01
7.342342342342342931e+01,-1.270377549168404308e+01
7.351351351351351582e+01,-1.271620053222832425e+01
7.360360360360360232e+01,-1.272859113136537346e+01
7.369369369369368883e+01,-1.274094735700199443e+01
7.378378378378377533e+01,-1.275326927677220823e+01
7.387387387387386184e+01,-1.276555695803873647e+01
7.396396396396396256e+01,-1.277781046789446862e+01
7.405405405405404906e+01,-1.279002987316392748e+01
7.414414414414414978e+01,-1.280221524040473291e+01
7.423423423423423628e+01,-1.281436663590902469e+01
7.432432432432432279e+01,-1.282648412570491381e+01
7.441441441441440929e+01,-1.283856777555789819e+01
7.450450450450449580e+01,-1.285061765097227493e+01
7.459459459459458230e+01,-1.286263381719254717e+01
7.468468468468468302e+01,-1.287461633920482207e+01
7.477477477477476953e+01,-1.288656528173817861e+01
7.486486486486487024e+01,-1.289848070926607093e+01
7.495495495495495675e+01,-1.291036268600766590e+01
7.504504504504504325e+01,-1.292221127592921803e+01
7.513513513513512976e+01,-1.293402654274541597e+01
7.522522522522521626e+01,-1.294580854992070762e+01
7.531531531531530277e+01,-1.295755736067064845e+01
7.540540540540540349e+01,-1.296927303796320530e+01
7.549549549549548999e+01,-1.298095564452007444e+01
7.558558558558559071e+01,-1.299260524281799256e+01
7.567567567567567721e+01,-1.300422189509001036e+01
7.576576576576576372e+01,-1.301580566332680178e+01
7.585585585585585022e+01,-1.302735660927792338e+01
7.594594594594593673e+01,-1.303887479445308806e+01
7.603603603603602323e+01,-1.305036028012342619e+01
7.612612612612612395e+01,-1.306181312732273980e+01
7.621621621621622467e+01,-1.307323339684873353e+01
7.630630630630631117e+01,-1.308462114926425812e+01
7.639639639639639768e+01,-1.309597644489854140e+01
7.648648648648648418e+01,-1.310729934384839623e+01
7.657657657657657069e+01,-1.311858990597943908e+01
7.666666666666665719e+01,-1.312984819092728728e+01
7.675675675675675791e+01,-1.314107425809875629e+01
7.684684684684684441e+01,-1.315226816667304099e+01
7.693693693693694513e+01,-1.316342997560290051e+01
7.702702702702703164e+01,-1.317455974361582882e+01
7.711711711711711814e+01,-1.318565752921521117e+01
7.720720720720720465e+01,-1.319672339068149114e+01
7.729729729729729115e+01,-1.320775738607330752e+01
7.738738738738737766e+01,-1.321875957322864181e+01
7.747747747747747837e+01,-1.322973000976594804e+01
7.756756756756756488e+01,-1.324066875308527713e+01
7.765765765765766560e+01,-1.325157586036940316e+01
7.774774774774775210e+01,-1.326245138858492290e+01
7.783783783783783861e+01,-1.327329539448336959e+01
7.792792792792792511e+01,-1.328410793460230721e+01
7.801801801801801162e+01,-1.329488906526641756e+01
7.810810810810809812e+01,-1.330563884258858209e+01
7.819819819819819884e+01,-1.331635732247096726e+01
7.828828828828828534e+01,-1.332704456060607434e+01
7.837837837837838606e+01,-1.333770061247782479e+01
7.846846846846847257e+01,-1.334832553336259409e+01
7.855855855855855907e+01,-1.335891937833027576e+01
7.864864864864864558e+01,-1.336948220224531347e+01
7.873873873873873208e+01,-1.338001405976774194e+01
7.882882882882881859e+01,-1.339051500535421013e+01
7.891891891891891930e+01,-1.340098509325900622e+01
7.900900900900900581e+01,-1.341142437753507011e+01
7.909909909909910652e+01,-1.342183291203500950e+01
7.918918918918919303e+01,-1.343221075041208756e+01
7.927927927927927954e+01,-1.344255794612123900e+01
7.936936936936936604e+01,-1.345287455242003993e+01
7.945945945945945255e+01,-1.346316062236970801e+01
7.954954954954953905e+01,-1.347341620883606694e+01
7.963963963963963977e+01,-1.348364136449052708e+01
7.972972972972972627e+01,-1.349383614181104107e+01
7.981981981981982699e+01,-1.350400059308307377e+01
7.990990990990991349e+01,-1.351413477040054190e+01
8.000000000000000000e+01,-1.352423872566677687e+01
8.009009009009008651e+01,-1.353431251059545204e+01
8.018018018018017301e+01,-1.354435617671152414e+01
8.027027027027025952e+01,-1.355436977535216059e+01
