r,h
3.546046046046046030e+01,-3.908710871476683835e+00
3.555555555555555713e+01,-3.937398306081231869e+00
3.565065065065064687e+01,-3.965990558348547967e+00
3.574574574574574370e+01,-3.994488168132475980e+00
3.584084084084084054e+01,-4.022891670045212642e+00
3.593593593593593738e+01,-4.051201593527061995e+00
3.603103103103103422e+01,-4.079418462915000099e+00
3.612612612612612395e+01,-4.107542797510093990e+00
3.622122122122122079e+01,-4.135575111643799318e+00
3.631631631631631763e+01,-4.163515914743126878e+00
3.641141141141140736e+01,-4.191365711394750448e+00
3.650650650650650419e+01,-4.219125001408052356e+00
3.660160160160160103e+01,-4.246794279877098788e+00
3.669669669669669787e+01,-4.274374037241630120e+00
3.679179179179179471e+01,-4.301864759347027167e+00
3.688688688688688444e+01,-4.329266927503304885e+00
3.698198198198198128e+01,-4.356581018543151274e+00
3.707707707707707812e+01,-4.383807504879002614e+00
3.717217217217216785e+01,-4.410946854559212760e+00
3.726726726726726469e+01,-4.437999531323318259e+00
3.736236236236236152e+01,-4.464965994656395765e+00
3.745745745745745836e+01,-4.491846699842560575e+00
3.755255255255255520e+01,-4.518642098017615183e+00
3.764764764764764493e+01,-4.545352636220841624e+00
3.774274274274274177e+01,-4.571978757445995356e+00
3.783783783783783861e+01,-4.598520900691466018e+00
3.793293293293292834e+01,-4.624979501009665483e+00
3.802802802802802518e+01,-4.651354989555637864e+00
3.812312312312312201e+01,-4.677647793634894136e+00
3.821821821821821885e+01,-4.703858336750518454e+00
3.831331331331331569e+01,-4.729987038649523079e+00
3.840840840840840542e+01,-4.756034315368497190e+00
3.850350350350350226e+01,-4.782000579278550489e+00
3.859859859859859910e+01,-4.807886239129544492e+00
3.869369369369368883e+01,-4.833691700093663890e+00
3.878878878878878567e+01,-4.859417363808321788e+00
3.888388388388388250e+01,-4.885063628418389037e+00
3.897897897897897934e+01,-4.910630888617800061e+00
3.907407407407407618e+01,-4.936119535690519200e+00
3.916916916916916591e+01,-4.961529957550889769e+00
3.926426426426426275e+01,-4.986862538783376486e+00
3.935935935935935959e+01,-5.012117660681701281e+00
3.945445445445444932e+01,-5.037295701287403560e+00
3.954954954954954616e+01,-5.062397035427824044e+00
3.964464464464464299e+01,-5.087422034753510403e+00
3.973973973973973983e+01,-5.112371067775083766e+00
3.983483483483483667e+01,-5.137244499899551009e+00
3.992992992992992640e+01,-5.162042693466080578e+00
4.002502502502502324e+01,-5.186766007781263177e+00
4.012012012012012008e+01,-5.211414799153836874e+00
4.021521521521520981e+01,-5.235989420928918392e+00
4.031031031031031375e+01,-5.260490223521743225e+00
4.040540540540540349e+01,-5.284917554450885291e+00
4.050050050050050032e+01,-5.309271758371038707e+00
4.059559559559559716e+01,-5.333553177105284426e+00
4.069069069069068689e+01,-5.357762149676921659e+00
4.078578578578578373e+01,-5.381899012340836563e+00
4.088088088088088057e+01,-5.405964098614407298e+00
4.097597597597597741e+01,-5.429957739307987197e+00
4.107107107107107424e+01,-5.453880262554950953e+00
4.116616616616616398e+01,-5.477731993841301161e+00
4.126126126126126081e+01,-5.501513256034882282e+00
4.135635635635635765e+01,-5.525224369414154957e+00
4.145145145145144738e+01,-5.548865651696583079e+00
4.154654654654654422e+01,-5.572437418066629178e+00
4.164164164164164106e+01,-5.595939981203337688e+00
4.173673673673673079e+01,-5.619373651307550510e+00
4.183183183183183473e+01,-5.642738736128753985e+00
4.192692692692692447e+01,-5.666035540991517294e+00
4.202202202202202130e+01,-5.689264368821617346e+00
4.211711711711711814e+01,-5.712425520171762194e+00
4.221221221221220787e+01,-5.735519293246980510e+00
4.230730730730730471e+01,-5.758545983929671763e+00
4.240240240240240155e+01,-5.781505885804291367e+00
4.249749749749749128e+01,-5.804399290181719628e+00
4.259259259259259522e+01,-5.827226486123303850e+00
4.268768768768768496e+01,-5.849987760464547826e+00
4.278278278278278179e+01,-5.872683397838526886e+00
4.287787787787787863e+01,-5.895313680698939685e+00
4.297297297297296836e+01,-5.917878889342889082e+00
4.306806806806806520e+01,-5.940379301933345069e+00
4.316316316316316204e+01,-5.962815194521303042e+00
4.325825825825825888e+01,-5.985186841067655195e+00
4.335335335335335571e+01,-6.007494513464775032e+00
4.344844844844844545e+01,-6.029738481557807006e+00
4.354354354354354228e+01,-6.051919013165692363e+00
4.363863863863863912e+01,-6.074036374101899227e+00
4.373373373373372885e+01,-6.096090828194893341e+00
4.382882882882883280e+01,-6.118082637308350336e+00
4.392392392392392253e+01,-6.140012061361075801e+00
4.401901901901901937e+01,-6.161879358346707747e+00
4.411411411411411621e+01,-6.183684784353125963e+00
4.420920920920920594e+01,-6.205428593581634011e+00
4.430430430430430278e+01,-6.227111038365895190e+00
4.439939939939939961e+01,-6.248732369190605596e+00
4.449449449449448935e+01,-6.270292834709950469e+00
4.458958958958959329e+01,-6.291792681765820738e+00
4.468468468468468302e+01,-6.313232155405777313e+00
4.477977977977977986e+01,-6.334611498900825310e+00
4.487487487487487670e+01,-6.355930953762927160e+00
4.496996996996996643e+01,-6.377190759762315864e+00
4.506506506506506327e+01,-6.398391154944587988e+00
4.516016016016016010e+01,-6.419532375647571953e+00
4.525525525525524984e+01,-6.440614656517997361e+00
4.535035035035035378e+01,-6.461638230527957383e+00
4.544544544544544351e+01,-6.482603328991142888e+00
4.554054054054054035e+01,-6.503510181578919358e+00
4.563563563563563719e+01,-6.524359016336156003e+00
4.573073073073072692e+01,-6.545150059696895894e+00
4.582582582582582376e+01,-6.565883536499817374e+00
4.592092092092092059e+01,-6.586559670003506284e+00
4.601601601601601033e+01,-6.607178681901543449e+00
4.611111111111111427e+01,-6.627740792337418974e+00
4.620620620620620400e+01,-6.648246219919231592e+00
4.630130130130130084e+01,-6.668695181734261013e+00
4.639639639639639768e+01,-6.689087893363314663e+00
4.649149149149148741e+01,-6.709424568894929664e+00
4.658658658658658425e+01,-6.729705420939398941e+00
4.668168168168168108e+01,-6.749930660642622371e+00
4.677677677677677082e+01,-6.770100497699793607e+00
4.687187187187187476e+01,-6.790215140368938584e+00
4.696696696696696449e+01,-6.810274795484261290e+00
4.706206206206206133e+01,-6.830279668469368737e+00
4.715715715715715817e+01,-6.850229963350307649e+00
4.725225225225224790e+01,-6.870125882768464365e+00
4.734734734734734474e+01,-6.889967627993314636e+00
4.744244244244244157e+01,-6.909755398935004678e+00
4.753753753753753131e+01,-6.929489394156805204e+00
4.763263263263263525e+01,-6.949169810887417142e+00
4.772772772772772498e+01,-6.968796845033112142e+00
4.782282282282282182e+01,-6.988370691189769168e+00
4.791791791791791866e+01,-7.007891542654735240e+00
4.801301301301300839e+01,-7.027359591438568920e+00
4.810810810810810523e+01,-7.046775028276651476e+00
4.820320320320320207e+01,-7.066138042640643491e+00
4.829829829829829180e+01,-7.085448822749830455e+00
4.839339339339339574e+01,-7.104707555582336909e+00
4.848848848848848547e+01,-7.123914426886187812e+00
4.858358358358358231e+01,-7.143069621190288210e+00
4.867867867867867915e+01,-7.162173321815231475e+00
4.877377377377376888e+01,-7.181225710884016067e+00
4.886886886886886572e+01,-7.200226969332630844e+00
4.896396396396396256e+01,-7.219177276920518693e+00
4.905905905905905229e+01,-7.238076812240923807e+00
4.915415415415415623e+01,-7.256925752731133272e+00
4.924924924924924596e+01,-7.275724274682576542e+00
4.934434434434434280e+01,-7.294472553250852087e+00
4.943943943943943964e+01,-7.313170762465605712e+00
4.953453453453452937e+01,-7.331819075240316508e+00
4.962962962962963331e+01,-7.350417663381980660e+00
4.972472472472472305e+01,-7.368966697600660254e+00
4.981981981981981988e+01,-7.387466347518971688e+00
4.991491491491491672e+01,-7.405916781681418648e+00
5.001001001001000645e+01,-7.424318167563664694e+00
5.010510510510510329e+01,-7.442670671581681496e+00
5.020020020020020013e+01,-7.460974459100801148e+00
5.029529529529528986e+01,-7.479229694444672560e+00
5.039039039039039380e+01,-7.497436540904127256e+00
5.048548548548548354e+01,-7.515595160745925263e+00
5.058058058058058037e+01,-7.533705715221441501e+00
5.067567567567567721e+01,-7.551768364575223380e+00
5.077077077077076694e+01,-7.569783268053480896e+00
5.086586586586586378e+01,-7.587750583912478142e+00
5.096096096096096062e+01,-7.605670469426827118e+00
5.105605605605605035e+01,-7.623543080897703383e+00
5.115115115115115429e+01,-7.641368573660973773e+00
5.124624624624624403e+01,-7.659147102095222870e+00
5.134134134134134086e+01,-7.676878819629719963e+00
5.143643643643643770e+01,-7.694563878752276764e+00
5.153153153153152743e+01,-7.712202431017034954e+00
5.162662662662662427e+01,-7.729794627052172906e+00
5.172172172172172111e+01,-7.747340616567523597e+00
5.181681681681681084e+01,-7.764840548362115236e+00
5.191191191191191479e+01,-7.782294570331644401e+00
5.200700700700700452e+01,-7.799702829475844368e+00
5.210210210210210136e+01,-7.817065471905811691e+00
5.219719719719719819e+01,-7.834382642851225320e+00
5.229229229229228793e+01,-7.851654486667508870e+00
5.238738738738738476e+01,-7.868881146842918284e+00
5.248248248248248160e+01,-7.886062766005541569e+00
5.257757757757757133e+01,-7.903199485930245238e+00
5.267267267267267528e+01,-7.920291447545542596e+00
5.276776776776776501e+01,-7.937338790940376754e+00
5.286286286286286185e+01,-7.954341655370867237e+00
5.295795795795795868e+01,-7.971300179266952668e+00
5.305305305305304842e+01,-7.988214500238985494e+00
5.314814814814814525e+01,-8.005084755084261872e+00
5.324324324324324209e+01,-8.021911079793465404e+00
5.333833833833833182e+01,-8.038693609557075348e+00
5.343343343343343577e+01,-8.055432478771685112e+00
5.352852852852852550e+01,-8.072127821046260365e+00
5.362362362362362234e+01,-8.088779769208356285e+00
5.371871871871871917e+01,-8.105388455310242435e+00
5.381381381381380891e+01,-8.121954010634983234e+00
5.390890890890890574e+01,-8.138476565702463361e+00
5.400400400400400258e+01,-8.154956250275333218e+00
5.409909909909909231e+01,-8.171393193364908214e+00
5.419419419419419626e+01,-8.187787523237021858e+00
5.428928928928928599e+01,-8.204139367417781159e+00
5.438438438438438283e+01,-8.220448852699322018e+00
5.447947947947947966e+01,-8.236716105145450939e+00
5.457457457457456940e+01,-8.252941250097276082e+00
5.466966966966966623e+01,-8.269124412178751271e+00
5.476476476476476307e+01,-8.285265715302191580e+00
5.485985985985985280e+01,-8.301365282673705437e+00
5.495495495495495675e+01,-8.317423236798616060e+00
5.505005005005004648e+01,-8.333439699486774543e+00
5.514514514514514332e+01,-8.349414791857883600e+00
5.524024024024024015e+01,-8.365348634346711165e+00
5.533533533533532989e+01,-8.381241346708295126e+00
5.543043043043042672e+01,-8.397093048023085871e+00
5.552552552552552356e+01,-8.412903856702024896e+00
5.562062062062062040e+01,-8.428673890491598542e+00
5.571571571571571724e+01,-8.444403266478822445e+00
5.581081081081080697e+01,-8.460092101096194028e+00
5.590590590590590381e+01,-8.475740510126588134e+00
5.600100100100100065e+01,-8.491348608708111811e+00
5.609609609609609038e+01,-8.506916511338902254e+00
5.619119119119119432e+01,-8.522444331881905200e+00
5.628628628628628405e+01,-8.537932183569566291e+00
5.638138138138138089e+01,-8.553380179008524209e+00
5.647647647647647773e+01,-8.568788430184220317e+00
5.657157157157156746e+01,-8.584157048465495876e+00
5.666666666666666430e+01,-8.599486144609127081e+00
5.676176176176176114e+01,-8.614775828764319243e+00
5.685685685685685087e+01,-8.630026210477169002e+00
5.695195195195195481e+01,-8.645237398695080344e+00
5.704704704704704454e+01,-8.660409501771127339e+00
5.714214214214214138e+01,-8.675542627468399104e+00
5.723723723723723822e+01,-8.690636882964287935e+00
5.733233233233232795e+01,-8.705692374854741900e+00
5.742742742742742479e+01,-8.720709209158480135e+00
5.752252252252252163e+01,-8.735687491321163733e+00
5.761761761761761846e+01,-8.750627326219543534e+00
5.771271271271270820e+01,-8.765528818165542191e+00
5.780780780780780503e+01,-8.780392070910336244e+00
5.790290290290290187e+01,-8.795217187648358248e+00
5.799799799799799871e+01,-8.810004271021302458e+00
5.809309309309308844e+01,-8.824753423122068341e+00
5.818818818818818528e+01,-8.839464745498673892e+00
5.828328328328328212e+01,-8.854138339158144078e+00
5.837837837837837895e+01,-8.868774304570344214e+00
5.847347347347346869e+01,-8.883372741671802686e+00
5.856856856856856552e+01,-8.897933749869476827e+00
5.866366366366366236e+01,-8.912457428044502805e+00
5.875875875875875920e+01,-8.926943874555895775e+00
5.885385385385384893e+01,-8.941393187244232266e+00
5.894894894894894577e+01,-8.955805463435295266e+00
5.904404404404404261e+01,-8.970180799943669570e+00
5.913913913913913944e+01,-8.984519293076338897e+00
5.923423423423422918e+01,-8.998821038636213743e+00
5.932932932932932601e+01,-9.013086131925662770e+00
5.942442442442442285e+01,-9.027314667749985588e+00
5.951951951951951969e+01,-9.041506740420865995e+00
5.961461461461460942e+01,-9.055662443759802116e+00
5.970970970970970626e+01,-9.069781871101490367e+00
5.980480480480480310e+01,-9.083865115297191650e+00
5.989989989989989994e+01,-9.097912268718065576e+00
5.999499499499498967e+01,-9.111923423258469157e+00
6.009009009009008651e+01,-9.125898670339244845e+00
6.018518518518518334e+01,-9.139838100910948171e+00
6.028028028028028018e+01,-9.153741805457080716e+00
6.037537537537536991e+01,-9.167609873997273340e+00
6.047047047047046675e+01,-9.181442396090458757e+00
6.056556556556556359e+01,-9.195239460837990819e+00
6.066066066066066043e+01,-9.209001156886769124e+00
6.075575575575575016e+01,-9.222727572432305010e+00
6.085085085085084700e+01,-9.236418795221798206e+00
6.094594594594594383e+01,-9.250074912557140649e+00
6.104104104104104067e+01,-9.263696011297936295e+00
6.113613613613613040e+01,-9.277282177864476509e+00
6.123123123123122724e+01,-9.290833498240688826e+00
6.132632632632632408e+01,-9.304350057977060828e+00
6.142142142142142092e+01,-9.317831942193548045e+00
6.151651651651651775e+01,-9.331279235582449871e+00
6.161161161161160749e+01,-9.344692022411258847e+00
6.170670670670670432e+01,-9.358070386525495721e+00
6.180180180180180116e+01,-9.371414411351508988e+00
6.189689689689689800e+01,-9.384724179899258445e+00
6.199199199199198773e+01,-9.397999774765073866e+00
6.208708708708708457e+01,-9.411241278134390598e+00
6.218218218218218141e+01,-9.424448771784453172e+00
6.227727727727727824e+01,-9.437622337087020696e+00
6.237237237237236798e+01,-9.450762055011015406e+00
6.246746746746746481e+01,-9.463868006125183641e+00
6.256256256256256165e+01,-9.476940270600708871e+00
6.265765765765765849e+01,-9.489978928213810505e+00
6.275275275275274822e+01,-9.502984058348330265e+00
6.284784784784784506e+01,-9.515955739998291918e+00
6.294294294294294190e+01,-9.528894051770427254e+00
6.303803803803803874e+01,-9.541799071886702066e+00
6.313313313313312847e+01,-9.554670878186803051e+00
6.322822822822822530e+01,-9.567509548130622932e+00
6.332332332332332214e+01,-9.580315158800708275e+00
6.341841841841841898e+01,-9.593087786904693104e+00
6.351351351351350871e+01,-9.605827508777714741e+00
6.360860860860860555e+01,-9.618534400384813665e+00
6.370370370370370239e+01,-9.631208537323297847e+00
6.379879879879879923e+01,-9.643849994825114180e+00
6.389389389389388896e+01,-9.656458847759166630e+00
6.398898898898898580e+01,-9.669035170633655696e+00
6.408408408408408263e+01,-9.681579037598355697e+00
6.417917917917918658e+01,-9.694090522446916935e+00
6.427427427427426210e+01,-9.706569698619103903e+00
6.436936936936936604e+01,-9.719016639203070795e+00
6.446446446446446998e+01,-9.731431416937555312e+00
6.455955955955955972e+01,-9.743814104214107985e+00
6.465465465465464945e+01,-9.756164773079277097e+00
6.474974974974975339e+01,-9.768483495236782943e+00
6.484484484484484312e+01,-9.780770342049665445e+00
6.493993993993993286e+01,-9.793025384542440648e+00
6.503503503503503680e+01,-9.805248693403203930e+00
6.513013013013012653e+01,-9.817440338985743864e+00
6.522522522522521626e+01,-9.829600391311632990e+00
6.532032032032032021e+01,-9.841728920072295494e+00
6.541541541541540994e+01,-9.853825994631060681e+00
6.551051051051049967e+01,-9.865891684025205777e+00
6.560560560560560361e+01,-9.877926056967982760e+00
6.570070070070070756e+01,-9.889929181850616757e+00
6.579579579579578308e+01,-9.901901126744300896e+00
6.589089089089088702e+01,-9.913841959402182269e+00
6.598598598598599096e+01,-9.925751747261307045e+00
6.608108108108108070e+01,-9.937630557444572688e+00
6.617617617617617043e+01,-9.949478456762664180e+00
6.627127127127127437e+01,-9.961295511715961837e+00
6.636636636636636410e+01,-9.973081788496436673e+00
6.646146146146145384e+01,-9.984837352989554660e+00
6.655655655655655778e+01,-9.996562270776129466e+00
6.665165165165164751e+01,-1.000825660713418408e+01
6.674674674674673724e+01,-1.001992042704079999e+01
6.684184184184184119e+01,-1.003155379517394152e+01
6.693693693693693092e+01,-1.004315677591425882e+01
6.703203203203202065e+01,-1.005472943334690861e+01
6.712712712712712460e+01,-1.006627183126333058e+01
6.722222222222222854e+01,-1.007778403316301130e+01
6.731731731731730406e+01,-1.008926610225525700e+01
6.741241241241240800e+01,-1.010071810146093974e+01
6.750750750750751195e+01,-1.011214009341421871e+01
6.760260260260260168e+01,-1.012353214046426331e+01
6.769769769769769141e+01,-1.013489430467697083e+01
6.779279279279279535e+01,-1.014622664783664874e+01
6.788788788788788509e+01,-1.015752923144769326e+01
6.798298298298297482e+01,-1.016880211673626988e+01
6.807807807807807876e+01,-1.018004536465195820e+01
6.817317317317316849e+01,-1.019125903586939508e+01
6.826826826826825823e+01,-1.020244319078991602e+01
6.836336336336336217e+01,-1.021359788954316095e+01
6.845845845845846611e+01,-1.022472319198868895e+01
6.855355355355354163e+01,-1.023581915771756279e+01
6.864864864864864558e+01,-1.024688584605395469e+01
6.874374374374374952e+01,-1.025792331605668295e+01
6.883883883883883925e+01,-1.026893162652079994e+01
6.893393393393392898e+01,-1.027991083597912692e+01
6.902902902902903293e+01,-1.029086100270379056e+01
6.912412412412412266e+01,-1.030178218470774887e+01
6.921921921921921239e+01,-1.031267443974630638e+01
6.931431431431431633e+01,-1.032353782531861874e+01
6.940940940940940607e+01,-1.033437239866916890e+01
6.950450450450449580e+01,-1.034517821678926985e+01
6.959959959959959974e+01,-1.035595533641852128e+01
6.969469469469468947e+01,-1.036670381404626262e+01
6.978978978978977921e+01,-1.037742370591303676e+01
6.988488488488488315e+01,-1.038811506801201645e+01
6.997997997997998709e+01,-1.039877795609042899e+01
7.007507507507506261e+01,-1.040941242565098079e+01
7.017017017017016656e+01,-1.042001853195326611e+01
7.026526526526527050e+01,-1.043059633001514719e+01
7.036036036036036023e+01,-1.044114587461415589e+01
7.045545545545544996e+01,-1.045166722028886319e+01
7.055055055055055391e+01,-1.046216042134024882e+01
7.064564564564564364e+01,-1.047262553183304412e+01
7.074074074074073337e+01,-1.048306260559709990e+01
7.083583583583583732e+01,-1.049347169622870979e+01
7.093093093093092705e+01,-1.050385285709193184e+01
7.102602602602601678e+01,-1.051420614131992259e+01
7.112112112112112072e+01,-1.052453160181623026e+01
7.121621621621621046e+01,-1.053482929125610035e+01
7.131131131131130019e+01,-1.054509926208776704e+01
7.140640640640640413e+01,-1.055534156653372690e+01
7.150150150150150807e+01,-1.056555625659201425e+01
7.159659659659658359e+01,-1.057574338403746239e+01
7.169169169169168754e+01,-1.058590300042296128e+01
7.178678678678679148e+01,-1.059603515708069210e+01
7.188188188188188121e+01,-1.060613990512336713e+01
7.197697697697697095e+01,-1.061621729544546611e+01
7.207207207207207489e+01,-1.062626737872444060e+01
7.216716716716716462e+01,-1.063629020542192372e+01
7.226226226226225435e+01,-1.064628582578494687e+01
7.235735735735735830e+01,-1.065625428984711398e+01
7.245245245245244803e+01,-1.066619564742979698e+01
7.254754754754753776e+01,-1.067610994814330816e+01
7.264264264264264170e+01,-1.068599724138806906e+01
7.273773773773773144e+01,-1.069585757635576329e+01
7.283283283283282117e+01,-1.070569100203050183e+01
7.292792792792792511e+01,-1.071549756718995638e+01
7.302302302302302905e+01,-1.072527732040649440e+01
7.311811811811810458e+01,-1.073503031004830888e+01
7.321321321321320852e+01,-1.074475658428054814e+01
7.330830830830831246e+01,-1.075445619106640827e+01
7.340340340340340219e+01,-1.076412917816825043e+01
7.349849849849849193e+01,-1.077377559314869870e+01
7.359359359359359587e+01,-1.078339548337172538e+01
7.368868868868868560e+01,-1.079298889600373101e+01
7.378378378378377533e+01,-1.080255587801462092e+01
7.387887887887887928e+01,-1.081209647617887981e+01
7.397397397397396901e+01,-1.082161073707661281e+01
7.406906906906905874e+01,-1.083109870709461653e+01
7.416416416416416268e+01,-1.084056043242741652e+01
7.425925925925926663e+01,-1.084999595907830461e+01
7.435435435435434215e+01,-1.085940533286036747e+01
7.444944944944944609e+01,-1.086878859939752395e+01
7.454454454454455004e+01,-1.087814580412552523e+01
7.463963963963963977e+01,-1.088747699229297439e+01
7.473473473473472950e+01,-1.089678220896232652e+01
7.482982982982983344e+01,-1.090606149901089239e+01
7.492492492492492318e+01,-1.091531490713181540e+01
7.502002002002001291e+01,-1.092454247783506638e+01
7.511511511511511685e+01,-1.093374425544841522e+01
7.521021021021020658e+01,-1.094292028411840079e+01
7.530530530530529632e+01,-1.095207060781129726e+01
7.540040040040040026e+01,-1.096119527031406804e+01
7.549549549549548999e+01,-1.097029431523531429e+01
7.559059059059057972e+01,-1.097936778600622709e+01
7.568568568568568367e+01,-1.098841572588152182e+01
7.578078078078078761e+01,-1.099743817794036183e+01
7.587587587587586313e+01,-1.100643518508729635e+01
7.597097097097096707e+01,-1.101540679005317713e+01
7.606606606606607102e+01,-1.102435303539606437e+01
7.616116116116116075e+01,-1.103327396350213974e+01
7.625625625625625048e+01,-1.104216961658660701e+01
7.635135135135135442e+01,-1.105104003669458912e+01
7.644644644644644416e+01,-1.105988526570201458e+01
7.654154154154153389e+01,-1.106870534531650030e+01
7.663663663663663783e+01,-1.107750031707823268e+01
7.673173173173172756e+01,-1.108627022236083803e+01
7.682682682682681730e+01,-1.109501510237224586e+01
7.692192192192192124e+01,-1.110373499815555753e+01
7.701701701701701097e+01,-1.111242995058988825e+01
7.711211211211210070e+01,-1.112110000039123214e+01
7.720720720720720465e+01,-1.112974518811329361e+01
7.730230230230230859e+01,-1.113836555414833107e+01
7.739739739739738411e+01,-1.114696113872798300e+01
7.749249249249248805e+01,-1.115553198192411166e+01
7.758758758758759200e+01,-1.116407812364960783e+01
7.768268268268268173e+01,-1.117259960365921323e+01
7.777777777777777146e+01,-1.118109646155033410e+01
7.787287287287287540e+01,-1.118956873676385122e+01
7.796796796796796514e+01,-1.119801646858490507e+01
7.806306306306305487e+01,-1.120643969614371471e+01
