r,h
2.450450450450450290e+01,-1.440527610520943025e+00
2.460460460460460297e+01,-1.468991152415848322e+00
2.470470470470470303e+01,-1.497322533386363563e+00
2.480480480480480310e+01,-1.525522926025497883e+00
2.490490490490490316e+01,-1.553593486639672117e+00
2.500500500500500323e+01,-1.581535355546293209e+00
2.510510510510510329e+01,-1.609349657364649300e+00
2.520520520520520336e+01,-1.637037501300298903e+00
2.530530530530530342e+01,-1.664599981423126485e+00
2.540540540540540704e+01,-1.692038176939231420e+00
2.550550550550550710e+01,-1.719353152456806644e+00
2.560560560560560717e+01,-1.746545958246175534e+00
2.570570570570570723e+01,-1.773617630494119801e+00
2.580580580580580730e+01,-1.800569191552661152e+00
2.590590590590590736e+01,-1.827401650182434167e+00
2.600600600600600742e+01,-1.854116001790784951e+00
2.610610610610610749e+01,-1.880713228664738557e+00
2.620620620620620755e+01,-1.907194300198955972e+00
2.630630630630630762e+01,-1.933560173118817005e+00
2.640640640640640768e+01,-1.959811791698743422e+00
2.650650650650650775e+01,-1.985950087975889122e+00
2.660660660660660781e+01,-2.011975981959308157e+00
2.670670670670670788e+01,-2.037890381834715825e+00
2.680680680680680794e+01,-2.063694184164954759e+00
2.690690690690690801e+01,-2.089388274086264374e+00
2.700700700700700807e+01,-2.114973525500467133e+00
2.710710710710710813e+01,-2.140450801263166003e+00
2.720720720720720820e+01,-2.165820953368050361e+00
2.730730730730730826e+01,-2.191084823127410708e+00
2.740740740740740833e+01,-2.216243241348947013e+00
2.750750750750750839e+01,-2.241297028508967504e+00
2.760760760760760846e+01,-2.266246994922058278e+00
2.770770770770770852e+01,-2.291093940907315663e+00
2.780780780780780859e+01,-2.315838656951218599e+00
2.790790790790790865e+01,-2.340481923867220981e+00
2.800800800800800872e+01,-2.365024512952147440e+00
2.810810810810810878e+01,-2.389467186139462296e+00
2.820820820820820884e+01,-2.413810696149487622e+00
2.830830830830830891e+01,-2.438055786636645017e+00
2.840840840840840897e+01,-2.462203192333785484e+00
2.850850850850850904e+01,-2.486253639193680698e+00
2.860860860860860910e+01,-2.510207844527738708e+00
2.870870870870870917e+01,-2.534066517142007591e+00
2.880880880880880923e+01,-2.557830357470536775e+00
2.890890890890890930e+01,-2.581500057706142659e+00
2.900900900900900936e+01,-2.605076301928658022e+00
2.910910910910910943e+01,-2.628559766230701200e+00
2.920920920920920949e+01,-2.651951118841040511e+00
2.930930930930930955e+01,-2.675251020245594802e+00
2.940940940940940962e+01,-2.698460123306133607e+00
2.950950950950950968e+01,-2.721579073376719116e+00
2.960960960960960975e+01,-2.744608508417952120e+00
2.970970970970970981e+01,-2.767549059109058351e+00
2.980980980980980988e+01,-2.790401348957876504e+00
2.990990990990990994e+01,-2.813165994408784343e+00
3.001001001001001001e+01,-2.835843604948612651e+00
3.011011011011011007e+01,-2.858434783210592300e+00
3.021021021021021014e+01,-2.880940125076378866e+00
3.031031031031031020e+01,-2.903360219776189854e+00
3.041041041041041026e+01,-2.925695649987105185e+00
3.051051051051051033e+01,-2.947946991929567329e+00
3.061061061061061039e+01,-2.970114815462115310e+00
3.071071071071071401e+01,-2.992199684174399188e+00
3.081081081081081408e+01,-3.014202155478505674e+00
3.091091091091091414e+01,-3.036122780698636170e+00
3.101101101101101420e+01,-3.057962105159168775e+00
3.111111111111111427e+01,-3.079720668271138440e+00
3.121121121121121433e+01,-3.101399003617174355e+00
3.131131131131131440e+01,-3.122997639034919448e+00
3.141141141141141446e+01,-3.144517096698972392e+00
3.151151151151151453e+01,-3.165957893201375217e+00
3.161161161161161459e+01,-3.187320539630684291e+00
3.171171171171171466e+01,-3.208605541649651283e+00
3.181181181181181472e+01,-3.229813399571537236e+00
3.191191191191191479e+01,-3.250944608435103689e+00
3.201201201201201485e+01,-3.271999658078289297e+00
3.211211211211211491e+01,-3.292979033210614581e+00
3.221221221221221498e+01,-3.313883213484331236e+00
3.231231231231231504e+01,-3.334712673564348862e+00
3.241241241241241511e+01,-3.355467883196955547e+00
3.251251251251251517e+01,-3.376149307277369616e+00
3.261261261261261524e+01,-3.396757405916131400e+00
3.271271271271271530e+01,-3.417292634504369264e+00
3.281281281281281537e+01,-3.437755443777962494e+00
3.291291291291291543e+01,-3.458146279880613072e+00
3.301301301301301550e+01,-3.478465584425861401e+00
3.311311311311311556e+01,-3.498713794558060197e+00
3.321321321321321562e+01,-3.518891343012324757e+00
3.331331331331331569e+01,-3.538998658173487577e+00
3.341341341341341575e+01,-3.559036164134071534e+00
3.351351351351351582e+01,-3.579004280751300726e+00
3.361361361361361588e+01,-3.598903423703173843e+00
3.371371371371371595e+01,-3.618734004543610272e+00
3.381381381381381601e+01,-3.638496430756693378e+00
3.391391391391391608e+01,-3.658191105810026489e+00
3.401401401401401614e+01,-3.677818429207217577e+00
3.411411411411411621e+01,-3.697378796539512624e+00
3.421421421421421627e+01,-3.716872599536590549e+00
3.431431431431431633e+01,-3.736300226116539669e+00
3.441441441441441640e+01,-3.755662060435027261e+00
3.451451451451451646e+01,-3.774958482933680859e+00
3.461461461461461653e+01,-3.794189870387696395e+00
3.471471471471471659e+01,-3.813356595952685613e+00
3.481481481481481666e+01,-3.832459029210778745e+00
3.491491491491491672e+01,-3.851497536215997108e+00
3.501501501501501679e+01,-3.870472479538906718e+00
3.511511511511511685e+01,-3.889384218310572017e+00
3.521521521521521692e+01,-3.908233108265814604e+00
3.531531531531531698e+01,-3.927019501785799172e+00
3.541541541541541704e+01,-3.945743747939950641e+00
3.551551551551551711e+01,-3.964406192527222039e+00
3.561561561561561717e+01,-3.983007178116719782e+00
3.571571571571571724e+01,-4.001547044087702787e+00
3.581581581581581730e+01,-4.020026126668962974e+00
3.591591591591591737e+01,-4.038444758977601801e+00
3.601601601601601743e+01,-4.056803271057207283e+00
3.611611611611611750e+01,-4.075101989915459910e+00
3.621621621621621756e+01,-4.093341239561148370e+00
3.631631631631631763e+01,-4.111521341040639044e+00
3.641641641641641769e+01,-4.129642612473780616e+00
3.651651651651651775e+01,-4.147705369089275784e+00
3.661661661661661782e+01,-4.165709923259515612e+00
3.671671671671671788e+01,-4.183656584534890754e+00
3.681681681681681795e+01,-4.201545659677591082e+00
3.691691691691691801e+01,-4.219377452694899944e+00
3.701701701701701808e+01,-4.237152264871991925e+00
3.711711711711711814e+01,-4.254870394804249223e+00
3.721721721721721821e+01,-4.272532138429088633e+00
3.731731731731731827e+01,-4.290137789057333784e+00
3.741741741741741833e+01,-4.307687637404115755e+00
3.751751751751751840e+01,-4.325181971619319832e+00
3.761761761761761846e+01,-4.342621077317597056e+00
3.771771771771771853e+01,-4.360005237607926354e+00
3.781781781781781859e+01,-4.377334733122755672e+00
3.791791791791791866e+01,-4.394609842046713233e+00
3.801801801801801872e+01,-4.411830840144913779e+00
3.811811811811811879e+01,-4.428998000790844713e+00
3.821821821821821885e+01,-4.446111594993860550e+00
3.831831831831831892e+01,-4.463171891426280347e+00
3.841841841841841898e+01,-4.480179156450097011e+00
3.851851851851851904e+01,-4.497133654143306458e+00
3.861861861861861911e+01,-4.514035646325863738e+00
3.871871871871871917e+01,-4.530885392585270566e+00
3.881881881881881924e+01,-4.547683150301797816e+00
3.891891891891891930e+01,-4.564429174673362510e+00
3.901901901901901937e+01,-4.581123718740043316e+00
3.911911911911911943e+01,-4.597767033408257653e+00
3.921921921921921950e+01,-4.614359367474604845e+00
3.931931931931931956e+01,-4.630900967649369981e+00
3.941941941941941963e+01,-4.647392078579705377e+00
3.951951951951951969e+01,-4.663832942872491394e+00
3.961961961961961975e+01,-4.680223801116875748e+00
3.971971971971971982e+01,-4.696564891906510830e+00
3.981981981981981988e+01,-4.712856451861474838e+00
3.991991991991991995e+01,-4.729098715649903362e+00
4.002002002002002001e+01,-4.745291916009318989e+00
4.012012012012012008e+01,-4.761436283767668698e+00
4.022022022022022014e+01,-4.777532047864078812e+00
4.032032032032032021e+01,-4.793579435369327513e+00
4.042042042042042027e+01,-4.809578671506042902e+00
4.052052052052052034e+01,-4.825529979668619518e+00
4.062062062062062040e+01,-4.841433581442879941e+00
4.072072072072072046e+01,-4.857289696625464614e+00
4.082082082082082053e+01,-4.873098543242959657e+00
4.092092092092092059e+01,-4.888860337570779535e+00
4.102102102102102066e+01,-4.904575294151789500e+00
4.112112112112112072e+01,-4.920243625814681110e+00
4.122122122122122079e+01,-4.935865543692114166e+00
4.132132132132132085e+01,-4.951441257238604621e+00
4.142142142142142802e+01,-4.966970974248191339e+00
4.152152152152152098e+01,-4.982454900871855052e+00
4.162162162162162815e+01,-4.997893241634730366e+00
4.172172172172172111e+01,-5.013286199453065528e+00
4.182182182182182828e+01,-5.028633975650993015e+00
4.192192192192192124e+01,-5.043936769977046986e+00
4.202202202202202841e+01,-5.059194780620504872e+00
4.212212212212212137e+01,-5.074408204227474961e+00
4.222222222222222854e+01,-5.089577235916824094e+00
4.232232232232232150e+01,-5.104702069295852240e+00
4.242242242242242867e+01,-5.119782896475808087e+00
4.252252252252252163e+01,-5.134819908087171925e+00
4.262262262262262880e+01,-5.149813293294773331e+00
4.272272272272272176e+01,-5.164763239812688589e+00
4.282282282282282893e+01,-5.179669933918973790e+00
4.292292292292292188e+01,-5.194533560470187439e+00
4.302302302302302905e+01,-5.209354302915754964e+00
4.312312312312312201e+01,-5.224132343312125393e+00
4.322322322322322918e+01,-5.238867862336778813e+00
4.332332332332332214e+01,-5.253561039302026892e+00
4.342342342342342931e+01,-5.268212052168670390e+00
4.352352352352352227e+01,-5.282821077559462175e+00
4.362362362362362944e+01,-5.297388290772422792e+00
4.372372372372372240e+01,-5.311913865793970402e+00
4.382382382382382957e+01,-5.326397975311912170e+00
4.392392392392392253e+01,-5.340840790728244691e+00
4.402402402402402970e+01,-5.355242482171833629e+00
4.412412412412412266e+01,-5.369603218510897946e+00
4.422422422422422983e+01,-5.383923167365377793e+00
4.432432432432432279e+01,-5.398202495119117650e+00
4.442442442442442996e+01,-5.412441366931934894e+00
4.452452452452452292e+01,-5.426639946751506294e+00
4.462462462462463009e+01,-5.440798397325140812e+00
4.472472472472472305e+01,-5.454916880211386321e+00
4.482482482482483022e+01,-5.468995555791519081e+00
4.492492492492492318e+01,-5.483034583280863572e+00
4.502502502502503035e+01,-5.497034120740014629e+00
4.512512512512512330e+01,-5.510994325085887269e+00
4.522522522522523047e+01,-5.524915352102665267e+00
4.532532532532532343e+01,-5.538797356452595189e+00
4.542542542542543060e+01,-5.552640491686672064e+00
4.552552552552552356e+01,-5.566444910255175849e+00
4.562562562562563073e+01,-5.580210763518109296e+00
4.572572572572572369e+01,-5.593938201755485728e+00
4.582582582582583086e+01,-5.607627374177519997e+00
4.592592592592592382e+01,-5.621278428934673776e+00
4.602602602602603099e+01,-5.634891513127612939e+00
4.612612612612612395e+01,-5.648466772817014814e+00
4.622622622622623112e+01,-5.662004353033296411e+00
4.632632632632632408e+01,-5.675504397786191646e+00
4.642642642642643125e+01,-5.688967050074253962e+00
4.652652652652652421e+01,-5.702392451894216840e+00
4.662662662662663138e+01,-5.715780744250273493e+00
4.672672672672672434e+01,-5.729132067163221542e+00
4.682682682682683151e+01,-5.742446559679531326e+00
4.692692692692692447e+01,-5.755724359880281860e+00
4.702702702702703164e+01,-5.768965604890022192e+00
4.712712712712712460e+01,-5.782170430885501311e+00
4.722722722722723177e+01,-5.795338973104328772e+00
4.732732732732732472e+01,-5.808471365853510093e+00
4.742742742742743189e+01,-5.821567742517906652e+00
4.752752752752752485e+01,-5.834628235568580124e+00
4.762762762762763202e+01,-5.847652976571065864e+00
4.772772772772772498e+01,-5.860642096193521056e+00
4.782782782782783215e+01,-5.873595724214819569e+00
4.792792792792792511e+01,-5.886513989532517144e+00
4.802802802802803228e+01,-5.899397020170761508e+00
4.812812812812812524e+01,-5.912244943288084364e+00
4.822822822822823241e+01,-5.925057885185135653e+00
4.832832832832832537e+01,-5.937835971312297900e+00
4.842842842842843254e+01,-5.950579326277255277e+00
4.852852852852852550e+01,-5.963288073852435645e+00
4.862862862862863267e+01,-5.975962336982415302e+00
4.872872872872872563e+01,-5.988602237791197602e+00
4.882882882882883280e+01,-6.001207897589453388e+00
4.892892892892892576e+01,-6.013779436881640628e+00
4.902902902902903293e+01,-6.026316975373086748e+00
4.912912912912912589e+01,-6.038820631976959064e+00
4.922922922922923306e+01,-6.051290524821182792e+00
4.932932932932932601e+01,-6.063726771255265824e+00
4.942942942942943318e+01,-6.076129487857069300e+00
4.952952952952952614e+01,-6.088498790439481390e+00
4.962962962962963331e+01,-6.100834794057043098e+00
4.972972972972972627e+01,-6.113137613012476379e+00
4.982982982982983344e+01,-6.125407360863173167e+00
4.992992992992993351e+01,-6.137644150427578715e+00
5.003003003003003357e+01,-6.149848093791542070e+00
5.013013013013013364e+01,-6.162019302314568847e+00
5.023023023023023370e+01,-6.174157886636028714e+00
5.033033033033033377e+01,-6.186263956681283815e+00
5.043043043043043383e+01,-6.198337621667756814e+00
5.053053053053053389e+01,-6.210378990110934083e+00
5.063063063063063396e+01,-6.222388169830305849e+00
5.073073073073073402e+01,-6.234365267955242373e+00
5.083083083083083409e+01,-6.246310390930808865e+00
5.093093093093093415e+01,-6.258223644523519980e+00
5.103103103103103422e+01,-6.270105133827031274e+00
5.113113113113113428e+01,-6.281954963267772918e+00
5.123123123123123435e+01,-6.293773236610527455e+00
5.133133133133133441e+01,-6.305560056963940951e+00
5.143143143143143448e+01,-6.317315526785986179e+00
5.153153153153153454e+01,-6.329039747889364520e+00
5.163163163163163460e+01,-6.340732821446850132e+00
5.173173173173173467e+01,-6.352394847996583493e+00
5.183183183183183473e+01,-6.364025927447305442e+00
5.193193193193193480e+01,-6.375626159083539690e+00
5.203203203203203486e+01,-6.387195641570725613e+00
5.213213213213213493e+01,-6.398734472960290631e+00
5.223223223223223499e+01,-6.410242750694674640e+00
5.233233233233233506e+01,-6.421720571612307360e+00
5.243243243243243512e+01,-6.433168031952526178e+00
5.253253253253253519e+01,-6.444585227360451363e+00
5.263263263263263525e+01,-6.455972252891807095e+00
5.273273273273273531e+01,-6.467329203017698092e+00
5.283283283283283538e+01,-6.478656171629332050e+00
5.293293293293293544e+01,-6.489953252042699461e+00
5.303303303303303551e+01,-6.501220537003205457e+00
5.313313313313313557e+01,-6.512458118690251929e+00
5.323323323323323564e+01,-6.523666088721777001e+00
5.333333333333333570e+01,-6.534844538158749216e+00
5.343343343343343577e+01,-6.545993557509611982e+00
5.353353353353353583e+01,-6.557113236734693373e+00
5.363363363363363590e+01,-6.568203665250557322e+00
5.373373373373373596e+01,-6.579264931934329930e+00
5.383383383383383602e+01,-6.590297125127965394e+00
5.393393393393393609e+01,-6.601300332642481727e+00
5.403403403403403615e+01,-6.612274641762147631e+00
5.413413413413413622e+01,-6.623220139248635618e+00
5.423423423423423628e+01,-6.634136911345123622e+00
5.433433433433433635e+01,-6.645025043780368179e+00
5.443443443443443641e+01,-6.655884621772726994e+00
5.453453453453453648e+01,-6.666715730034151299e+00
5.463463463463463654e+01,-6.677518452774130253e+00
5.473473473473473661e+01,-6.688292873703607810e+00
5.483483483483483667e+01,-6.699039076038849849e+00
5.493493493493493673e+01,-6.709757142505284655e+00
5.503503503503503680e+01,-6.720447155341295442e+00
5.513513513513513686e+01,-6.731109196301986231e+00
5.523523523523523693e+01,-6.741743346662904202e+00
5.533533533533533699e+01,-6.752349687223732744e+00
5.543543543543543706e+01,-6.762928298311940090e+00
5.553553553553553712e+01,-6.773479259786403084e+00
5.563563563563563719e+01,-6.784002651040987431e+00
5.573573573573573725e+01,-6.794498551008101295e+00
5.583583583583583732e+01,-6.804967038162209825e+00
5.593593593593593738e+01,-6.815408190523315923e+00
5.603603603603603744e+01,-6.825822085660414373e+00
5.613613613613613751e+01,-6.836208800694905996e+00
5.623623623623623757e+01,-6.846568412303981610e+00
5.633633633633633764e+01,-6.856900996723975794e+00
5.643643643643643770e+01,-6.867206629753690450e+00
5.653653653653653777e+01,-6.877485386757681063e+00
5.663663663663663783e+01,-6.887737342669517204e+00
5.673673673673673790e+01,-6.897962571995010173e+00
5.683683683683683796e+01,-6.908161148815414876e+00
5.693693693693693803e+01,-6.918333146790592636e+00
5.703703703703703809e+01,-6.928478639162156227e+00
5.713713713713713815e+01,-6.938597698756574950e+00
5.723723723723723822e+01,-6.948690397988257494e+00
5.733733733733733828e+01,-6.958756808862603727e+00
5.743743743743743835e+01,-6.968797002979031596e+00
5.753753753753753841e+01,-6.978811051533968524e+00
5.763763763763763848e+01,-6.988799025323824132e+00
5.773773773773773854e+01,-6.998760994747930120e+00
5.783783783783783861e+01,-7.008697029811454371e+00
5.793793793793793867e+01,-7.018607200128290202e+00
5.803803803803803874e+01,-7.028491574923916296e+00
5.813813813813813880e+01,-7.038350223038230880e+00
5.823823823823823886e+01,-7.048183212928364583e+00
5.833833833833833893e+01,-7.057990612671459552e+00
5.843843843843843899e+01,-7.067772489967432570e+00
5.853853853853853906e+01,-7.077528912141707096e+00
5.863863863863863912e+01,-7.087259946147920431e+00
5.873873873873873919e+01,-7.096965658570608682e+00
5.883883883883883925e+01,-7.106646115627870408e+00
5.893893893893893932e+01,-7.116301383173997408e+00
5.903903903903903938e+01,-7.125931526702093066e+00
5.913913913913913944e+01,-7.135536611346655178e+00
5.923923923923923951e+01,-7.145116701886149890e+00
5.933933933933933957e+01,-7.154671862745546562e+00
5.943943943943943964e+01,-7.164202157998845522e+00
5.953953953953953970e+01,-7.173707651371570293e+00
5.963963963963963977e+01,-7.183188406243247393e+00
5.973973973973973983e+01,-7.192644485649858588e+00
5.983983983983983990e+01,-7.202075952286275395e+00
5.993993993993993996e+01,-7.211482868508664268e+00
6.004004004004004003e+01,-7.220865296336883787e+00
6.014014014014014009e+01,-7.230223297456845444e+00
6.024024024024024015e+01,-7.239556933222869084e+00
6.034034034034034022e+01,-7.248866264660002834e+00
6.044044044044044028e+01,-7.258151352466333250e+00
6.054054054054054035e+01,-7.267412257015273269e+00
6.064064064064064041e+01,-7.276649038357825283e+00
6.074074074074074048e+01,-7.285861756224830010e+00
6.084084084084084054e+01,-7.295050470029194933e+00
6.094094094094094061e+01,-7.304215238868098758e+00
6.104104104104104067e+01,-7.313356121525185216e+00
6.114114114114114074e+01,-7.322473176472728440e+00
6.124124124124124080e+01,-7.331566461873785023e+00
6.134134134134134086e+01,-7.340636035584330976e+00
6.144144144144144093e+01,-7.349681955155370261e+00
6.154154154154154099e+01,-7.358704277835033558e+00
6.164164164164164106e+01,-7.367703060570657492e+00
6.174174174174174112e+01,-7.376678360010844315e+00
6.184184184184184119e+01,-7.385630232507501169e+00
6.194194194194194125e+01,-7.394558734117873122e+00
6.204204204204204132e+01,-7.403463920606544235e+00
6.214214214214214138e+01,-7.412345847447431524e+00
6.224224224224224145e+01,-7.421204569825760267e+00
6.234234234234234151e+01,-7.430040142640018885e+00
6.244244244244244157e+01,-7.438852620503900503e+00
6.254254254254254164e+01,-7.447642057748231181e+00
6.264264264264264170e+01,-7.456408508422870618e+00
6.274274274274274887e+01,-7.465152026298613741e+00
6.284284284284284894e+01,-7.473872664869059435e+00
6.294294294294294900e+01,-7.482570477352473937e+00
6.304304304304304907e+01,-7.491245516693636475e+00
6.314314314314314913e+01,-7.499897835565670690e+00
6.324324324324324920e+01,-7.508527486371853854e+00
6.334334334334334926e+01,-7.517134521247419876e+00
6.344344344344344933e+01,-7.525718992061343648e+00
6.354354354354354939e+01,-7.534280950418110301e+00
6.364364364364364945e+01,-7.542820447659467575e+00
6.374374374374374952e+01,-7.551337534866169321e+00
6.384384384384384958e+01,-7.559832262859700336e+00
6.394394394394394965e+01,-7.568304682203988776e+00
6.404404404404405682e+01,-7.576754843207101686e+00
6.414414414414414978e+01,-7.585182795922928989e+00
6.424424424424424274e+01,-7.593588590152857698e+00
6.434434434434434991e+01,-7.601972275447424821e+00
6.444444444444445708e+01,-7.610333901107956045e+00
6.454454454454455004e+01,-7.618673516188201766e+00
6.464464464464464299e+01,-7.626991169495950018e+00
6.474474474474475016e+01,-7.635286909594632299e+00
6.484484484484485733e+01,-7.643560784804906305e+00
6.494494494494495029e+01,-7.651812843206236892e+00
6.504504504504504325e+01,-7.660043132638465480e+00
6.514514514514515042e+01,-7.668251700703354601e+00
6.524524524524525759e+01,-7.676438594766127110e+00
6.534534534534535055e+01,-7.684603861956994741e+00
6.544544544544544351e+01,-7.692747549172675114e+00
6.554554554554555068e+01,-7.700869703077889206e+00
6.564564564564565785e+01,-7.708970370106853487e+00
6.574574574574575081e+01,-7.717049596464756078e+00
6.584584584584584377e+01,-7.725107428129227571e+00
6.594594594594595094e+01,-7.733143910851794089e+00
6.604604604604605811e+01,-7.741159090159316136e+00
6.614614614614615107e+01,-7.749153011355423892e+00
6.624624624624624403e+01,-7.757125719521937413e+00
6.634634634634635120e+01,-7.765077259520277941e+00
6.644644644644645837e+01,-7.773007675992858800e+00
6.654654654654655133e+01,-7.780917013364476276e+00
6.664664664664664429e+01,-7.788805315843688071e+00
6.674674674674675146e+01,-7.796672627424175772e+00
6.684684684684685863e+01,-7.804518991886095769e+00
6.694694694694695158e+01,-7.812344452797427508e+00
6.704704704704704454e+01,-7.820149053515307536e+00
6.714714714714715171e+01,-7.827932837187346671e+00
6.724724724724725888e+01,-7.835695846752946281e+00
6.734734734734735184e+01,-7.843438124944598577e+00
6.744744744744744480e+01,-7.851159714289180691e+00
6.754754754754755197e+01,-7.858860657109235426e+00
6.764764764764765914e+01,-7.866540995524242241e+00
6.774774774774775210e+01,-7.874200771451878467e+00
6.784784784784784506e+01,-7.881840026609275185e+00
6.794794794794795223e+01,-7.889458802514258906e+00
6.804804804804805940e+01,-7.897057140486580806e+00
6.814814814814815236e+01,-7.904635081649142414e+00
6.824824824824824532e+01,-7.912192666929212415e+00
6.834834834834835249e+01,-7.919729937059629243e+00
6.844844844844845966e+01,-7.927246932579994798e+00
6.854854854854855262e+01,-7.934743693837861933e+00
6.864864864864864558e+01,-7.942220260989914848e+00
6.874874874874875275e+01,-7.949676674003134380e+00
6.884884884884885992e+01,-7.957112972655955296e+00
6.894894894894895288e+01,-7.964529196539420042e+00
6.904904904904904583e+01,-7.971925385058322711e+00
6.914914914914915300e+01,-7.979301577432337922e+00
6.924924924924926017e+01,-7.986657812697146142e+00
6.934934934934935313e+01,-7.993994129705549234e+00
6.944944944944944609e+01,-8.001310567128582463e+00
6.954954954954955326e+01,-8.008607163456611389e+00
6.964964964964966043e+01,-8.015883957000415450e+00
6.974974974974975339e+01,-8.023140985892283084e+00
6.984984984984984635e+01,-8.030378288087080207e+00
6.994994994994995352e+01,-8.037595901363317807e+00
7.005005005005006069e+01,-8.044793863324207095e+00
7.015015015015015365e+01,-8.051972211398714663e+00
7.025025025025024661e+01,-8.059130982842603430e+00
7.035035035035035378e+01,-8.066270214739470035e+00
7.045045045045046095e+01,-8.073389944001768015e+00
7.055055055055055391e+01,-8.080490207371830991e+00
7.065065065065064687e+01,-8.087571041422883411e+00
7.075075075075075404e+01,-8.094632482560047748e+00
7.085085085085086121e+01,-8.101674567021335704e+00
7.095095095095095417e+01,-8.108697330878641196e+00
7.105105105105104712e+01,-8.115700810038729784e+00
7.115115115115115429e+01,-8.122685040244205013e+00
7.125125125125126146e+01,-8.129650057074476521e+00
7.135135135135135442e+01,-8.136595895946724610e+00
7.145145145145144738e+01,-8.143522592116859471e+00
7.155155155155155455e+01,-8.150430180680457326e+00
7.165165165165166172e+01,-8.157318696573707228e+00
7.175175175175175468e+01,-8.164188174574341872e+00
7.185185185185184764e+01,-8.171038649302564849e+00
7.195195195195195481e+01,-8.177870155221972581e+00
7.205205205205206198e+01,-8.184682726640463812e+00
7.215215215215215494e+01,-8.191476397711147328e+00
7.225225225225224790e+01,-8.198251202433242568e+00
7.235235235235235507e+01,-8.205007174652969582e+00
7.245245245245246224e+01,-8.211744348064444310e+00
7.255255255255255520e+01,-8.218462756210547226e+00
7.265265265265264816e+01,-8.225162432483806185e+00
7.275275275275275533e+01,-8.231843410127263283e+00
7.285285285285286250e+01,-8.238505722235331064e+00
7.295295295295295546e+01,-8.245149401754654050e+00
7.305305305305304842e+01,-8.251774481484956070e+00
7.315315315315315559e+01,-8.258380994079880466e+00
7.325325325325326276e+01,-8.264968972047833873e+00
7.335335335335335571e+01,-8.271538447752806889e+00
7.345345345345344867e+01,-8.278089453415214294e+00
7.355355355355355584e+01,-8.284622021112699741e+00
7.365365365365366301e+01,-8.291136182780958208e+00
7.375375375375375597e+01,-8.297631970214538910e+00
7.385385385385384893e+01,-8.304109415067653543e+00
7.395395395395395610e+01,-8.310568548854968540e+00
7.405405405405406327e+01,-8.317009402952393771e+00
7.415415415415415623e+01,-8.323432008597869469e+00
7.425425425425424919e+01,-8.329836396892151384e+00
7.435435435435435636e+01,-8.336222598799579941e+00
7.445445445445446353e+01,-8.342590645148845852e+00
7.455455455455455649e+01,-8.348940566633757498e+00
7.465465465465464945e+01,-8.355272393814001219e+00
7.475475475475475662e+01,-8.361586157115894480e+00
7.485485485485486379e+01,-8.367881886833123062e+00
7.495495495495495675e+01,-8.374159613127496016e+00
7.505505505505504971e+01,-8.380419366029673967e+00
7.515515515515515688e+01,-8.386661175439911631e+00
7.525525525525526405e+01,-8.392885071128768359e+00
7.535535535535535701e+01,-8.399091082737847103e+00
7.545545545545544996e+01,-8.405279239780497846e+00
7.555555555555555713e+01,-8.411449571642542367e+00
7.565565565565566430e+01,-8.417602107582965232e+00
7.575575575575575726e+01,-8.423736876734631451e+00
7.585585585585585022e+01,-8.429853908104975702e+00
