r,h
3.290290290290290187e+01,-1.988752058431263903e+00
3.301301301301300839e+01,-1.994057923767465601e+00
3.312312312312312201e+01,-1.999343357572594737e+00
3.323323323323323564e+01,-2.004608486349653607e+00
3.334334334334334216e+01,-2.009853435336950600e+00
3.345345345345344867e+01,-2.015078328524905871e+00
3.356356356356356230e+01,-2.020283288672574784e+00
3.367367367367367592e+01,-2.025468437323898474e+00
3.378378378378378954e+01,-2.030633894823691943e+00
3.389389389389389606e+01,-2.035779780333364375e+00
3.400400400400400258e+01,-2.040906211846385876e+00
3.411411411411411621e+01,-2.046013306203499749e+00
3.422422422422422983e+01,-2.051101179107688743e+00
3.433433433433433635e+01,-2.056169945138898392e+00
3.444444444444444287e+01,-2.061219717768525861e+00
3.455455455455455649e+01,-2.066250609373669889e+00
3.466466466466467011e+01,-2.071262731251156453e+00
3.477477477477477663e+01,-2.076256193631339286e+00
3.488488488488488315e+01,-2.081231105691682348e+00
3.499499499499499677e+01,-2.086187575570121133e+00
3.510510510510511040e+01,-2.091125710378217484e+00
3.521521521521521692e+01,-2.096045616214106566e+00
3.532532532532532343e+01,-2.100947398175237790e+00
3.543543543543543706e+01,-2.105831160370916777e+00
3.554554554554555068e+01,-2.110697005934651926e+00
3.565565565565565720e+01,-2.115545037036307807e+00
3.576576576576576372e+01,-2.120375354894071585e+00
3.587587587587587734e+01,-2.125188059786232042e+00
3.598598598598599096e+01,-2.129983251062775640e+00
3.609609609609609748e+01,-2.134761027156807600e+00
3.620620620620620400e+01,-2.139521485595797579e+00
3.631631631631631763e+01,-2.144264723012649032e+00
3.642642642642643125e+01,-2.148990835156603829e+00
3.653653653653653777e+01,-2.153699916903979439e+00
3.664664664664664429e+01,-2.158392062268744915e+00
3.675675675675675791e+01,-2.163067364412935234e+00
3.686686686686687153e+01,-2.167725915656908864e+00
3.697697697697697805e+01,-2.172367807489453462e+00
3.708708708708708457e+01,-2.176993130577737467e+00
3.719719719719719819e+01,-2.181601974777115149e+00
3.730730730730731182e+01,-2.186194429140785100e+00
3.741741741741741833e+01,-2.190770581929303962e+00
3.752752752752752485e+01,-2.195330520619962034e+00
3.763763763763763848e+01,-2.199874331916020775e+00
3.774774774774775210e+01,-2.204402101755808641e+00
3.785785785785785862e+01,-2.208913915321691679e+00
3.796796796796796514e+01,-2.213409857048908247e+00
3.807807807807807876e+01,-2.217890010634275821e+00
3.818818818818819238e+01,-2.222354459044770358e+00
3.829829829829829890e+01,-2.226803284525982640e+00
3.840840840840840542e+01,-2.231236568610453830e+00
3.851851851851851904e+01,-2.235654392125886680e+00
3.862862862862863267e+01,-2.240056835203242169e+00
3.873873873873873919e+01,-2.244443977284720226e+00
3.884884884884884571e+01,-2.248815897131623220e+00
3.895895895895895933e+01,-2.253172672832112422e+00
3.906906906906907295e+01,-2.257514381808849002e+00
3.917917917917917947e+01,-2.261841100826530671e+00
3.928928928928928599e+01,-2.266152905999320399e+00
3.939939939939939961e+01,-2.270449872798171231e+00
3.950950950950951324e+01,-2.274732076058046726e+00
3.961961961961961975e+01,-2.278999589985040153e+00
3.972972972972972627e+01,-2.283252488163399541e+00
3.983983983983983990e+01,-2.287490843562446141e+00
3.994994994994995352e+01,-2.291714728543404966e+00
4.006006006006006004e+01,-2.295924214866133628e+00
4.017017017017016656e+01,-2.300119373695765468e+00
4.028028028028028018e+01,-2.304300275609255877e+00
4.039039039039039380e+01,-2.308466990601839797e+00
4.050050050050050032e+01,-2.312619588093402623e+00
4.061061061061060684e+01,-2.316758136934762735e+00
4.072072072072072046e+01,-2.320882705413867875e+00
4.083083083083083409e+01,-2.324993361261908920e+00
4.094094094094094061e+01,-2.329090171659348840e+00
4.105105105105104712e+01,-2.333173203241873495e+00
4.116116116116116075e+01,-2.337242522106258935e+00
4.127127127127127437e+01,-2.341298193816159223e+00
4.138138138138138089e+01,-2.345340283407822302e+00
4.149149149149148741e+01,-2.349368855395723266e+00
4.160160160160160103e+01,-2.353383973778126137e+00
4.171171171171171466e+01,-2.357385702042569253e+00
4.182182182182182117e+01,-2.361374103171280492e+00
4.193193193193192769e+01,-2.365349239646519663e+00
4.204204204204204132e+01,-2.369311173455850739e+00
4.215215215215215494e+01,-2.373259966097343465e+00
4.226226226226226146e+01,-2.377195678584707039e+00
4.237237237237237508e+01,-2.381118371452361160e+00
4.248248248248248160e+01,-2.385028104760432033e+00
4.259259259259259522e+01,-2.388924938099693307e+00
4.270270270270270174e+01,-2.392808930596433736e+00
4.281281281281281537e+01,-2.396680140917268886e+00
4.292292292292292188e+01,-2.400538627273887116e+00
4.303303303303303551e+01,-2.404384447427734273e+00
4.314314314314314203e+01,-2.408217658694640662e+00
4.325325325325325565e+01,-2.412038317949387167e+00
4.336336336336336217e+01,-2.415846481630210540e+00
4.347347347347347579e+01,-2.419642205743257168e+00
4.358358358358358231e+01,-2.423425545866975117e+00
4.369369369369369593e+01,-2.427196557156452439e+00
4.380380380380380245e+01,-2.430955294347699081e+00
4.391391391391391608e+01,-2.434701811761879053e+00
4.402402402402402259e+01,-2.438436163309482652e+00
4.413413413413413622e+01,-2.442158402494453373e+00
4.424424424424424274e+01,-2.445868582418256221e+00
4.435435435435435636e+01,-2.449566755783902483e+00
4.446446446446446288e+01,-2.453252974899916339e+00
4.457457457457457650e+01,-2.456927291684260162e+00
4.468468468468468302e+01,-2.460589757668205646e+00
4.479479479479479664e+01,-2.464240424000158747e+00
4.490490490490490316e+01,-2.467879341449436215e+00
4.501501501501501679e+01,-2.471506560410001274e+00
4.512512512512512330e+01,-2.475122130904142459e+00
4.523523523523523693e+01,-2.478726102586120916e+00
4.534534534534534345e+01,-2.482318524745760424e+00
4.545545545545545707e+01,-2.485899446312003658e+00
4.556556556556556359e+01,-2.489468915856417830e+00
4.567567567567567721e+01,-2.493026981596663916e+00
4.578578578578578373e+01,-2.496573691399917916e+00
4.589589589589589735e+01,-2.500109092786257925e+00
4.600600600600600387e+01,-2.503633232932001462e+00
4.611611611611611750e+01,-2.507146158673012604e+00
4.622622622622622401e+01,-2.510647916507960709e+00
4.633633633633633764e+01,-2.514138552601545840e+00
4.644644644644644416e+01,-2.517618112787684659e+00
4.655655655655655778e+01,-2.521086642572655467e+00
4.666666666666666430e+01,-2.524544187138209939e+00
4.677677677677677792e+01,-2.527990791344645771e+00
4.688688688688688444e+01,-2.531426499733843372e+00
4.699699699699699806e+01,-2.534851356532267452e+00
4.710710710710710458e+01,-2.538265405653930884e+00
4.721721721721721821e+01,-2.541668690703327904e+00
4.732732732732732472e+01,-2.545061254978330467e+00
4.743743743743743835e+01,-2.548443141473049955e+00
4.754754754754754487e+01,-2.551814392880666915e+00
4.765765765765765849e+01,-2.555175051596228819e+00
4.776776776776777211e+01,-2.558525159719414077e+00
4.787787787787787863e+01,-2.561864759057261409e+00
4.798798798798799226e+01,-2.565193891126876569e+00
4.809809809809809877e+01,-2.568512597158095545e+00
4.820820820820821240e+01,-2.571820918096127784e+00
4.831831831831831892e+01,-2.575118894604162545e+00
4.842842842842843254e+01,-2.578406567065950838e+00
4.853853853853853906e+01,-2.581683975588350943e+00
4.864864864864865268e+01,-2.584951160003852166e+00
4.875875875875875920e+01,-2.588208159873064407e+00
4.886886886886887282e+01,-2.591455014487184627e+00
4.897897897897897934e+01,-2.594691762870429130e+00
4.908908908908909297e+01,-2.597918443782444964e+00
4.919919919919919948e+01,-2.601135095720689350e+00
4.930930930930931311e+01,-2.604341756922785134e+00
4.941941941941941963e+01,-2.607538465368848701e+00
4.952952952952953325e+01,-2.610725258783790803e+00
4.963963963963963977e+01,-2.613902174639596065e+00
4.974974974974975339e+01,-2.617069250157570526e+00
4.985985985985985991e+01,-2.620226522310570072e+00
4.996996996996997353e+01,-2.623374027825202681e+00
5.008008008008008005e+01,-2.626511803184000904e+00
5.019019019019019368e+01,-2.629639884627582358e+00
5.030030030030030019e+01,-2.632758308156772031e+00
5.041041041041041382e+01,-2.635867109534712593e+00
5.052052052052052034e+01,-2.638966324288946286e+00
5.063063063063063396e+01,-2.642055987713475051e+00
5.074074074074074048e+01,-2.645136134870798017e+00
5.085085085085085410e+01,-2.648206800593927657e+00
5.096096096096096062e+01,-2.651268019488383754e+00
5.107107107107107424e+01,-2.654319825934163823e+00
5.118118118118118076e+01,-2.657362254087695330e+00
5.129129129129129439e+01,-2.660395337883766143e+00
5.140140140140140090e+01,-2.663419111037431009e+00
5.151151151151151453e+01,-2.666433607045902487e+00
5.162162162162162105e+01,-2.669438859190417013e+00
5.173173173173173467e+01,-2.672434900538084968e+00
5.184184184184184119e+01,-2.675421763943718112e+00
5.195195195195195481e+01,-2.678399482051638358e+00
5.206206206206206133e+01,-2.681368087297468783e+00
5.217217217217217495e+01,-2.684327611909903766e+00
5.228228228228228147e+01,-2.687278087912459590e+00
5.239239239239239510e+01,-2.690219547125210831e+00
5.250250250250250161e+01,-2.693152021166503651e+00
5.261261261261261524e+01,-2.696075541454653113e+00
5.272272272272272176e+01,-2.698990139209623607e+00
5.283283283283283538e+01,-2.701895845454689749e+00
5.294294294294294190e+01,-2.704792691018082174e+00
5.305305305305305552e+01,-2.707680706534612902e+00
5.316316316316316204e+01,-2.710559922447287384e+00
5.327327327327327566e+01,-2.713430369008897447e+00
5.338338338338338218e+01,-2.716292076283598700e+00
5.349349349349349581e+01,-2.719145074148471508e+00
5.360360360360360232e+01,-2.721989392295065091e+00
5.371371371371371595e+01,-2.724825060230926965e+00
5.382382382382382247e+01,-2.727652107281115956e+00
5.393393393393393609e+01,-2.730470562589700112e+00
5.404404404404404261e+01,-2.733280455121237740e+00
5.415415415415415623e+01,-2.736081813662246454e+00
5.426426426426426275e+01,-2.738874666822653126e+00
5.437437437437437637e+01,-2.741659043037233623e+00
5.448448448448448289e+01,-2.744434970567033449e+00
5.459459459459459651e+01,-2.747202477500778173e+00
5.470470470470470303e+01,-2.749961591756265200e+00
5.481481481481481666e+01,-2.752712341081746672e+00
5.492492492492492318e+01,-2.755454753057293260e+00
5.503503503503503680e+01,-2.758188855096147751e+00
5.514514514514514332e+01,-2.760914674446063533e+00
5.525525525525525694e+01,-2.763632238190631529e+00
5.536536536536536346e+01,-2.766341573250588493e+00
5.547547547547547708e+01,-2.769042706385122177e+00
5.558558558558558360e+01,-2.771735664193151649e+00
5.569569569569569722e+01,-2.774420473114604935e+00
5.580580580580580374e+01,-2.777097159431677120e+00
5.591591591591591737e+01,-2.779765749270081354e+00
5.602602602602602389e+01,-2.782426268600281638e+00
5.613613613613613751e+01,-2.785078743238720733e+00
5.624624624624624403e+01,-2.787723198849027195e+00
5.635635635635635765e+01,-2.790359660943220188e+00
5.646646646646646417e+01,-2.792988154882893426e+00
5.657657657657657779e+01,-2.795608705880396005e+00
5.668668668668668431e+01,-2.798221338999993257e+00
5.679679679679679793e+01,-2.800826079159022708e+00
5.690690690690690445e+01,-2.803422951129037610e+00
5.701701701701701808e+01,-2.806011979536935819e+00
5.712712712712713170e+01,-2.808593188866082002e+00
5.723723723723723822e+01,-2.811166603457417423e+00
5.734734734734735184e+01,-2.813732247510558615e+00
5.745745745745745836e+01,-2.816290145084884955e+00
5.756756756756757198e+01,-2.818840320100617358e+00
5.767767767767767850e+01,-2.821382796339886312e+00
5.778778778778779213e+01,-2.823917597447788808e+00
5.789789789789789864e+01,-2.826444746933435059e+00
5.800800800800801227e+01,-2.828964268170987673e+00
5.811811811811811879e+01,-2.831476184400686158e+00
5.822822822822823241e+01,-2.833980518729867892e+00
5.833833833833833893e+01,-2.836477294133973537e+00
5.844844844844845255e+01,-2.838966533457547126e+00
5.855855855855855907e+01,-2.841448259415224609e+00
5.866866866866867269e+01,-2.843922494592713512e+00
5.877877877877877921e+01,-2.846389261447763275e+00
5.888888888888889284e+01,-2.848848582311128030e+00
5.899899899899899935e+01,-2.851300479387517406e+00
5.910910910910911298e+01,-2.853744974756540653e+00
5.921921921921921950e+01,-2.856182090373641014e+00
5.932932932932933312e+01,-2.858611848071022976e+00
5.943943943943943964e+01,-2.861034269558567988e+00
5.954954954954955326e+01,-2.863449376424744397e+00
5.965965965965965978e+01,-2.865857190137508059e+00
5.976976976976977340e+01,-2.868257732045193187e+00
5.987987987987987992e+01,-2.870651023377397415e+00
5.998998998998999355e+01,-2.873037085245857103e+00
6.010010010010010006e+01,-2.875415938645315528e+00
6.021021021021021369e+01,-2.877787604454381309e+00
6.032032032032032021e+01,-2.880152103436381505e+00
6.043043043043043383e+01,-2.882509456240205381e+00
6.054054054054054035e+01,-2.884859683401140185e+00
6.065065065065065397e+01,-2.887202805341701151e+00
6.076076076076076049e+01,-2.889538842372449956e+00
6.087087087087087411e+01,-2.891867814692812733e+00
6.098098098098098063e+01,-2.894189742391881648e+00
6.109109109109109426e+01,-2.896504645449217819e+00
6.120120120120120077e+01,-2.898812543735640457e+00
6.131131131131131440e+01,-2.901113457014012909e+00
6.142142142142142092e+01,-2.903407404940021141e+00
6.153153153153153454e+01,-2.905694407062941576e+00
6.164164164164164106e+01,-2.907974482826406692e+00
6.175175175175175468e+01,-2.910247651569163541e+00
6.186186186186186120e+01,-2.912513932525819360e+00
6.197197197197197482e+01,-2.914773344827589874e+00
6.208208208208208134e+01,-2.917025907503032922e+00
6.219219219219219497e+01,-2.919271639478779434e+00
6.230230230230230148e+01,-2.921510559580258182e+00
6.241241241241241511e+01,-2.923742686532412538e+00
6.252252252252252163e+01,-2.925968038960410578e+00
6.263263263263263525e+01,-2.928186635390351622e+00
6.274274274274274177e+01,-2.930398494249963459e+00
6.285285285285285539e+01,-2.932603633869295567e+00
6.296296296296296191e+01,-2.934802072481404345e+00
6.307307307307307553e+01,-2.936993828223034786e+00
6.318318318318318205e+01,-2.939178919135293722e+00
6.329329329329329568e+01,-2.941357363164319505e+00
6.340340340340340219e+01,-2.943529178161943261e+00
6.351351351351351582e+01,-2.945694381886347024e+00
6.362362362362362234e+01,-2.947852992002713002e+00
6.373373373373373596e+01,-2.950005026083872384e+00
6.384384384384384248e+01,-2.952150501610941724e+00
6.395395395395395610e+01,-2.954289435973960209e+00
6.406406406406406973e+01,-2.956421846472516712e+00
6.417417417417416914e+01,-2.958547750316372849e+00
6.428428428428428276e+01,-2.960667164626085146e+00
6.439439439439439639e+01,-2.962780106433612115e+00
6.450450450450449580e+01,-2.964886592682925759e+00
6.461461461461462363e+01,-2.966986640230614203e+00
6.472472472472472305e+01,-2.969080265846475442e+00
6.483483483483483667e+01,-2.971167486214113751e+00
6.494494494494495029e+01,-2.973248317931523665e+00
6.505505505505504971e+01,-2.975322777511673067e+00
6.516516516516516333e+01,-2.977390881383082721e+00
6.527527527527527695e+01,-2.979452645890394269e+00
6.538538538538537637e+01,-2.981508087294940879e+00
6.549549549549550420e+01,-2.983557221775309465e+00
6.560560560560560361e+01,-2.985600065427896688e+00
6.571571571571571724e+01,-2.987636634267465396e+00
6.582582582582583086e+01,-2.989666944227691303e+00
6.593593593593593027e+01,-2.991691011161706548e+00
6.604604604604604390e+01,-2.993708850842640601e+00
6.615615615615615752e+01,-2.995720478964154054e+00
6.626626626626625693e+01,-2.997725911140970201e+00
6.637637637637638477e+01,-2.999725162909400389e+00
6.648648648648648418e+01,-3.001718249727864940e+00
6.659659659659659781e+01,-3.003705186977413177e+00
6.670670670670671143e+01,-3.005685989962233684e+00
6.681681681681681084e+01,-3.007660673910164562e+00
6.692692692692693868e+01,-3.009629253973197915e+00
6.703703703703703809e+01,-3.011591745227979899e+00
6.714714714714715171e+01,-3.013548162676308095e+00
6.725725725725726534e+01,-3.015498521245622676e+00
6.736736736736736475e+01,-3.017442835789495792e+00
6.747747747747747837e+01,-3.019381121088114295e+00
6.758758758758759200e+01,-3.021313391848761576e+00
6.769769769769769141e+01,-3.023239662706293185e+00
6.780780780780781924e+01,-3.025159948223609785e+00
6.791791791791791866e+01,-3.027074262892124334e+00
6.802802802802803228e+01,-3.028982621132229713e+00
6.813813813813814591e+01,-3.030885037293757467e+00
6.824824824824824532e+01,-3.032781525656435218e+00
6.835835835835835894e+01,-3.034672100430341857e+00
6.846846846846847257e+01,-3.036556775756356963e+00
6.857857857857857198e+01,-3.038435565706605335e+00
6.868868868868869981e+01,-3.040308484284903301e+00
6.879879879879879923e+01,-3.042175545427193484e+00
6.890890890890891285e+01,-3.044036763001985335e+00
6.901901901901902647e+01,-3.045892150810783683e+00
6.912912912912912589e+01,-3.047741722588518609e+00
6.923923923923923951e+01,-3.049585492003971332e+00
6.934934934934935313e+01,-3.051423472660196534e+00
6.945945945945945255e+01,-3.053255678094937586e+00
6.956956956956958038e+01,-3.055082121781047988e+00
6.967967967967967979e+01,-3.056902817126896377e+00
6.978978978978979342e+01,-3.058717777476780419e+00
6.989989989989990704e+01,-3.060527016111330489e+00
7.001001001001000645e+01,-3.062330546247910679e+00
7.012012012012012008e+01,-3.064128381041020255e+00
7.023023023023023370e+01,-3.065920533582688456e+00
7.034034034034033311e+01,-3.067707016902866624e+00
7.045045045045046095e+01,-3.069487843969819441e+00
7.056056056056056036e+01,-3.071263027690510850e+00
7.067067067067067399e+01,-3.073032580910987743e+00
7.078078078078078761e+01,-3.074796516416760994e+00
7.089089089089088702e+01,-3.076554846933182041e+00
7.100100100100100065e+01,-3.078307585125820811e+00
7.111111111111111427e+01,-3.080054743600833866e+00
7.122122122122121368e+01,-3.081796334905334334e+00
7.133133133133134152e+01,-3.083532371527760940e+00
7.144144144144144093e+01,-3.085262865898236839e+00
