r,h
4.616616616616616398e+01,-4.885748659092853607e+00
4.624624624624624403e+01,-4.940575835171310715e+00
4.632632632632632408e+01,-4.995220095688818418e+00
4.640640640640640413e+01,-5.049682563456481255e+00
4.648648648648648418e+01,-5.103964349052692029e+00
4.656656656656656423e+01,-5.158066551008156253e+00
4.664664664664664429e+01,-5.211990255987192455e+00
4.672672672672672434e+01,-5.265736538965424707e+00
4.680680680680680439e+01,-5.319306463403949969e+00
4.688688688688688444e+01,-5.372701081420079738e+00
4.696696696696696449e+01,-5.425921433954733253e+00
4.704704704704704454e+01,-5.478968550936574644e+00
4.712712712712712460e+01,-5.531843451442983728e+00
4.720720720720720465e+01,-5.584547143857916396e+00
4.728728728728728470e+01,-5.637080626026765628e+00
4.736736736736736475e+01,-5.689444885408263985e+00
4.744744744744744480e+01,-5.741640899223534156e+00
4.752752752752752485e+01,-5.793669634602324869e+00
4.760760760760760490e+01,-5.845532048726533425e+00
4.768768768768768496e+01,-5.897229088971050359e+00
4.776776776776776501e+01,-5.948761693042018628e+00
4.784784784784784506e+01,-6.000130789112549934e+00
4.792792792792792511e+01,-6.051337295955966589e+00
4.800800800800800516e+01,-6.102382123076631082e+00
4.808808808808808521e+01,-6.153266170838412208e+00
4.816816816816816527e+01,-6.203990330590849922e+00
4.824824824824824532e+01,-6.254555484793072218e+00
4.832832832832832537e+01,-6.304962507135511984e+00
4.840840840840840542e+01,-6.355212262659478917e+00
4.848848848848848547e+01,-6.405305607874629992e+00
4.856856856856856552e+01,-6.455243390874399800e+00
4.864864864864864558e+01,-6.505026451449416491e+00
4.872872872872872563e+01,-6.554655621198966386e+00
4.880880880880880568e+01,-6.604131723640542795e+00
4.888888888888888573e+01,-6.653455574317524324e+00
4.896896896896896578e+01,-6.702627980905017324e+00
4.904904904904904583e+01,-6.751649743313916652e+00
4.912912912912912589e+01,-6.800521653793208721e+00
4.920920920920920594e+01,-6.849244497030563927e+00
4.928928928928928599e+01,-6.897819050251249529e+00
4.936936936936936604e+01,-6.946246083315409159e+00
4.944944944944944609e+01,-6.994526358813727640e+00
4.952952952952952614e+01,-7.042660632161533485e+00
4.960960960960960620e+01,-7.090649651691350641e+00
4.968968968968968625e+01,-7.138494158743958984e+00
4.976976976976976630e+01,-7.186194887757965333e+00
4.984984984984984635e+01,-7.233752566357940061e+00
4.992992992992992640e+01,-7.281167915441129068e+00
5.001001001001000645e+01,-7.328441649262788182e+00
5.009009009009008651e+01,-7.375574475520151552e+00
5.017017017017016656e+01,-7.422567095435076645e+00
5.025025025025024661e+01,-7.469420203835374750e+00
5.033033033033032666e+01,-7.516134489234873151e+00
5.041041041041040671e+01,-7.562710633912216984e+00
5.049049049049048676e+01,-7.609149313988443630e+00
5.057057057057056682e+01,-7.655451199503355397e+00
5.065065065065064687e+01,-7.701616954490708267e+00
5.073073073073072692e+01,-7.747647237052240676e+00
5.081081081081080697e+01,-7.793542699430569876e+00
5.089089089089088702e+01,-7.839303988080970065e+00
5.097097097097096707e+01,-7.884931743742056298e+00
5.105105105105104712e+01,-7.930426601505403461e+00
5.113113113113112718e+01,-7.975789190884098545e+00
5.121121121121120723e+01,-8.021020135880272406e+00
5.129129129129128728e+01,-8.066120055051614557e+00
5.137137137137136733e+01,-8.111089561576882545e+00
5.145145145145144738e+01,-8.155929263320448541e+00
5.153153153153152743e+01,-8.200639762895885809e+00
5.161161161161160749e+01,-8.245221657728592390e+00
5.169169169169168754e+01,-8.289675540117521280e+00
5.177177177177176759e+01,-8.334001997295979791e+00
5.185185185185184764e+01,-8.378201611491544298e+00
5.193193193193192769e+01,-8.422274959985101006e+00
5.201201201201200774e+01,-8.466222615169023413e+00
5.209209209209208780e+01,-8.510045144604498901e+00
5.217217217217216785e+01,-8.553743111078043526e+00
5.225225225225224790e+01,-8.597317072657176595e+00
5.233233233233232795e+01,-8.640767582745306541e+00
5.241241241241240800e+01,-8.684095190135836972e+00
5.249249249249248805e+01,-8.727300439065471593e+00
5.257257257257256811e+01,-8.770383869266790811e+00
5.265265265265264816e+01,-8.813346016020053852e+00
5.273273273273272821e+01,-8.856187410204279686e+00
5.281281281281280826e+01,-8.898908578347597853e+00
5.289289289289289542e+01,-8.941510042676901193e+00
5.297297297297297547e+01,-8.983992321166766715e+00
5.305305305305305552e+01,-9.026355927587740524e+00
5.313313313313313557e+01,-9.068601371553903334e+00
5.321321321321321562e+01,-9.110729158569785824e+00
5.329329329329329568e+01,-9.152739790076635629e+00
5.337337337337337573e+01,-9.194633763498035961e+00
5.345345345345345578e+01,-9.236411572284888294e+00
5.353353353353353583e+01,-9.278073705959785755e+00
5.361361361361361588e+01,-9.319620650160757691e+00
5.369369369369369593e+01,-9.361052886684426255e+00
5.377377377377377599e+01,-9.402370893528560813e+00
5.385385385385385604e+01,-9.443575144934055032e+00
5.393393393393393609e+01,-9.484666111426331980e+00
5.401401401401401614e+01,-9.525644259856173690e+00
5.409409409409409619e+01,-9.566510053440012484e+00
5.417417417417417624e+01,-9.607263951799660973e+00
5.425425425425425630e+01,-9.647906411001514471e+00
5.433433433433433635e+01,-9.688437883595208078e+00
5.441441441441441640e+01,-9.728858818651779927e+00
5.449449449449449645e+01,-9.769169661801294424e+00
5.457457457457457650e+01,-9.809370855269968104e+00
5.465465465465465655e+01,-9.849462837916815872e+00
5.473473473473473661e+01,-9.889446045269774999e+00
5.481481481481481666e+01,-9.929320909561379693e+00
5.489489489489489671e+01,-9.969087859763940074e+00
5.497497497497497676e+01,-1.000874732162426639e+01
5.505505505505505681e+01,-1.004829971769791896e+01
5.513513513513513686e+01,-1.008774546738301936e+01
5.521521521521521692e+01,-1.012708498695361570e+01
5.529529529529529697e+01,-1.016631868959258966e+01
5.537537537537537702e+01,-1.020544698542415496e+01
5.545545545545545707e+01,-1.024447028154591699e+01
5.553553553553553712e+01,-1.028338898206051155e+01
5.561561561561561717e+01,-1.032220348810683497e+01
5.569569569569569722e+01,-1.036091419789086920e+01
5.577577577577577728e+01,-1.039952150671609488e+01
5.585585585585585733e+01,-1.043802580701352412e+01
5.593593593593593738e+01,-1.047642748837133198e+01
5.601601601601601743e+01,-1.051472693756411125e+01
5.609609609609609748e+01,-1.055292453858175072e+01
5.617617617617617753e+01,-1.059102067265792968e+01
5.625625625625625759e+01,-1.062901571829826075e+01
5.633633633633633764e+01,-1.066691005130806857e+01
5.641641641641641769e+01,-1.070470404481979898e+01
5.649649649649649774e+01,-1.074239806932009600e+01
5.657657657657657779e+01,-1.077999249267652182e+01
5.665665665665665784e+01,-1.081748768016394102e+01
5.673673673673673790e+01,-1.085488399449056551e+01
5.681681681681681795e+01,-1.089218179582367263e+01
5.689689689689689800e+01,-1.092938144181499638e+01
5.697697697697697805e+01,-1.096648328762579361e+01
5.705705705705705810e+01,-1.100348768595160287e+01
5.713713713713713815e+01,-1.104039498704668176e+01
5.721721721721721821e+01,-1.107720553874814051e+01
5.729729729729729826e+01,-1.111391968649977358e+01
5.737737737737737831e+01,-1.115053777337559282e+01
5.745745745745745836e+01,-1.118706014010306760e+01
5.753753753753753841e+01,-1.122348712508606638e+01
5.761761761761761846e+01,-1.125981906442752312e+01
5.769769769769769852e+01,-1.129605629195181571e+01
5.777777777777777857e+01,-1.133219913922687283e+01
5.785785785785785862e+01,-1.136824793558599112e+01
5.793793793793793867e+01,-1.140420300814940724e+01
5.801801801801801872e+01,-1.144006468184557690e+01
5.809809809809809877e+01,-1.147583327943221576e+01
5.817817817817817883e+01,-1.151150912151705974e+01
5.825825825825825888e+01,-1.154709252657839080e+01
5.833833833833833893e+01,-1.158258381098529100e+01
5.841841841841841898e+01,-1.161798328901766908e+01
5.849849849849849903e+01,-1.165329127288602429e+01
5.857857857857857908e+01,-1.168850807275097914e+01
5.865865865865865914e+01,-1.172363399674257955e+01
5.873873873873873919e+01,-1.175866935097933919e+01
5.881881881881881924e+01,-1.179361443958708477e+01
5.889889889889889929e+01,-1.182846956471753863e+01
5.897897897897897934e+01,-1.186323502656670925e+01
5.905905905905905939e+01,-1.189791112339303503e+01
5.913913913913913944e+01,-1.193249815153532190e+01
5.921921921921921950e+01,-1.196699640543046783e+01
5.929929929929929955e+01,-1.200140617763096351e+01
5.937937937937937960e+01,-1.203572775882219403e+01
5.945945945945945965e+01,-1.206996143783953102e+01
5.953953953953953970e+01,-1.210410750168521510e+01
5.961961961961961975e+01,-1.213816623554505014e+01
5.969969969969969981e+01,-1.217213792280488427e+01
5.977977977977977986e+01,-1.220602284506691149e+01
5.985985985985985991e+01,-1.223982128216576015e+01
5.993993993993993996e+01,-1.227353351218441446e+01
6.002002002002002001e+01,-1.230715981146993165e+01
6.010010010010010006e+01,-1.234070045464897980e+01
6.018018018018018012e+01,-1.237415571464319264e+01
6.026026026026026017e+01,-1.240752586268434499e+01
6.034034034034034022e+01,-1.244081116832935408e+01
6.042042042042042027e+01,-1.247401189947509792e+01
6.050050050050050032e+01,-1.250712832237306671e+01
6.058058058058058037e+01,-1.254016070164384544e+01
6.066066066066066043e+01,-1.257310930029141893e+01
6.074074074074074048e+01,-1.260597437971732404e+01
6.082082082082082053e+01,-1.263875619973462783e+01
6.090090090090090058e+01,-1.267145501858175471e+01
6.098098098098098063e+01,-1.270407109293614312e+01
6.106106106106106068e+01,-1.273660467792774753e+01
6.114114114114114074e+01,-1.276905602715240029e+01
6.122122122122122079e+01,-1.280142539268499746e+01
6.130130130130130084e+01,-1.283371302509254974e+01
6.138138138138138089e+01,-1.286591917344708413e+01
6.146146146146146094e+01,-1.289804408533839108e+01
6.154154154154154099e+01,-1.293008800688663129e+01
6.162162162162162105e+01,-1.296205118275479862e+01
6.170170170170170110e+01,-1.299393385616105157e+01
6.178178178178178115e+01,-1.302573626889088310e+01
6.186186186186186120e+01,-1.305745866130918209e+01
6.194194194194194125e+01,-1.308910127237213139e+01
6.202202202202202130e+01,-1.312066433963900103e+01
6.210210210210210136e+01,-1.315214809928377804e+01
6.218218218218218141e+01,-1.318355278610669679e+01
6.226226226226226146e+01,-1.321487863354561831e+01
6.234234234234234151e+01,-1.324612587368729777e+01
6.242242242242242156e+01,-1.327729473727851506e+01
6.250250250250250161e+01,-1.330838545373709358e+01
6.258258258258258167e+01,-1.333939825116279287e+01
6.266266266266266172e+01,-1.337033335634807329e+01
6.274274274274274177e+01,-1.340119099478875775e+01
6.282282282282282182e+01,-1.343197139069456547e+01
6.290290290290290187e+01,-1.346267476699953036e+01
6.298298298298298192e+01,-1.349330134537231096e+01
6.306306306306306197e+01,-1.352385134622638851e+01
6.314314314314314203e+01,-1.355432498873014957e+01
6.322322322322322208e+01,-1.358472249081685668e+01
6.330330330330330213e+01,-1.361504406919452315e+01
6.338338338338338218e+01,-1.364528993935566525e+01
6.346346346346346223e+01,-1.367546031558696917e+01
6.354354354354354228e+01,-1.370555541097883179e+01
6.362362362362362234e+01,-1.373557543743481446e+01
6.370370370370370239e+01,-1.376552060568099201e+01
6.378378378378378244e+01,-1.379539112527519862e+01
6.386386386386386249e+01,-1.382518720461618500e+01
6.394394394394394254e+01,-1.385490905095265823e+01
6.402402402402401549e+01,-1.388455687039224884e+01
6.410410410410409554e+01,-1.391413086791037657e+01
6.418418418418417559e+01,-1.394363124735900605e+01
6.426426426426425564e+01,-1.397305821147533322e+01
6.434434434434433570e+01,-1.400241196189036685e+01
6.442442442442441575e+01,-1.403169269913742312e+01
6.450450450450449580e+01,-1.406090062266054019e+01
6.458458458458457585e+01,-1.409003593082278449e+01
6.466466466466465590e+01,-1.411909882091449298e+01
6.474474474474473595e+01,-1.414808948916142128e+01
6.482482482482481601e+01,-1.417700813073279775e+01
6.490490490490489606e+01,-1.420585493974931168e+01
6.498498498498497611e+01,-1.423463010929100747e+01
6.506506506506505616e+01,-1.426333383140510236e+01
6.514514514514513621e+01,-1.429196629711372424e+01
6.522522522522521626e+01,-1.432052769642156065e+01
6.530530530530529632e+01,-1.434901821832345270e+01
6.538538538538537637e+01,-1.437743805081188420e+01
6.546546546546545642e+01,-1.440578738088441746e+01
6.554554554554553647e+01,-1.443406639455103679e+01
6.562562562562561652e+01,-1.446227527684143155e+01
6.570570570570571078e+01,-1.449041421181220279e+01
6.578578578578579084e+01,-1.451848338255397053e+01
6.586586586586587089e+01,-1.454648297119847200e+01
6.594594594594595094e+01,-1.457441315892552858e+01
6.602602602602603099e+01,-1.460227412596996288e+01
6.610610610610611104e+01,-1.463006605162846441e+01
6.618618618618619109e+01,-1.465778911426635744e+01
6.626626626626627115e+01,-1.468544349132432814e+01
6.634634634634635120e+01,-1.471302935932507516e+01
6.642642642642643125e+01,-1.474054689387988226e+01
6.650650650650651130e+01,-1.476799626969515522e+01
6.658658658658659135e+01,-1.479537766057886472e+01
6.666666666666667140e+01,-1.482269123944694655e+01
6.674674674674675146e+01,-1.484993717832963078e+01
6.682682682682683151e+01,-1.487711564837771228e+01
6.690690690690691156e+01,-1.490422681986876086e+01
6.698698698698699161e+01,-1.493127086221326927e+01
6.706706706706707166e+01,-1.495824794396074076e+01
6.714714714714715171e+01,-1.498515823280572512e+01
6.722722722722723177e+01,-1.501200189559379083e+01
6.730730730730731182e+01,-1.503877909832744386e+01
6.738738738738739187e+01,-1.506549000617198075e+01
6.746746746746747192e+01,-1.509213478346130444e+01
6.754754754754755197e+01,-1.511871359370366541e+01
6.762762762762763202e+01,-1.514522659958736206e+01
6.770770770770771207e+01,-1.517167396298637883e+01
6.778778778778779213e+01,-1.519805584496597994e+01
6.786786786786787218e+01,-1.522437240578824102e+01
6.794794794794795223e+01,-1.525062380491754155e+01
6.802802802802803228e+01,-1.527681020102598630e+01
6.810810810810811233e+01,-1.530293175199880018e+01
6.818818818818819238e+01,-1.532898861493965725e+01
6.826826826826827244e+01,-1.535498094617596543e+01
6.834834834834835249e+01,-1.538090890126409960e+01
6.842842842842843254e+01,-1.540677263499459215e+01
6.850850850850851259e+01,-1.543257230139727199e+01
6.858858858858859264e+01,-1.545830805374635730e+01
6.866866866866867269e+01,-1.548398004456549870e+01
6.874874874874875275e+01,-1.550958842563279028e+01
6.882882882882883280e+01,-1.553513334798570789e+01
6.890890890890891285e+01,-1.556061496192603855e+01
6.898898898898899290e+01,-1.558603341702473166e+01
6.906906906906907295e+01,-1.561138886212672894e+01
6.914914914914915300e+01,-1.563668144535574278e+01
6.922922922922923306e+01,-1.566191131411899207e+01
6.930930930930931311e+01,-1.568707861511189883e+01
6.938938938938939316e+01,-1.571218349432273520e+01
6.946946946946947321e+01,-1.573722609703724018e+01
6.954954954954955326e+01,-1.576220656784319019e+01
6.962962962962963331e+01,-1.578712505063492699e+01
6.970970970970971337e+01,-1.581198168861785014e+01
6.978978978978979342e+01,-1.583677662431286493e+01
6.986986986986987347e+01,-1.586150999956080021e+01
6.994994994994995352e+01,-1.588618195552678003e+01
7.003003003003003357e+01,-1.591079263270455435e+01
7.011011011011011362e+01,-1.593534217092080674e+01
7.019019019019019368e+01,-1.595983070933940873e+01
7.027027027027027373e+01,-1.598425838646564401e+01
7.035035035035035378e+01,-1.600862534015040239e+01
7.043043043043043383e+01,-1.603293170759432940e+01
7.051051051051051388e+01,-1.605717762535193316e+01
7.059059059059059393e+01,-1.608136322933568607e+01
7.067067067067067399e+01,-1.610548865482005709e+01
7.075075075075075404e+01,-1.612955403644552277e+01
7.083083083083083409e+01,-1.615355950822255693e+01
7.091091091091091414e+01,-1.617750520353556709e+01
7.099099099099099419e+01,-1.620139125514681311e+01
7.107107107107107424e+01,-1.622521779520027962e+01
7.115115115115115429e+01,-1.624898495522552722e+01
7.123123123123123435e+01,-1.627269286614150445e+01
7.131131131131131440e+01,-1.629634165826033865e+01
7.139139139139139445e+01,-1.631993146129107330e+01
7.147147147147147450e+01,-1.634346240434339848e+01
7.155155155155155455e+01,-1.636693461593134913e+01
7.163163163163163460e+01,-1.639034822397694668e+01
7.171171171171171466e+01,-1.641370335581383344e+01
7.179179179179179471e+01,-1.643700013819088213e+01
7.187187187187187476e+01,-1.646023869727576283e+01
7.195195195195195481e+01,-1.648341915865847440e+01
7.203203203203203486e+01,-1.650654164735487583e+01
7.211211211211211491e+01,-1.652960628781014663e+01
7.219219219219219497e+01,-1.655261320390227198e+01
7.227227227227227502e+01,-1.657556251894543919e+01
7.235235235235235507e+01,-1.659845435569346961e+01
7.243243243243243512e+01,-1.662128883634317233e+01
7.251251251251251517e+01,-1.664406608253769804e+01
7.259259259259259522e+01,-1.666678621536985361e+01
7.267267267267267528e+01,-1.668944935538540975e+01
7.275275275275275533e+01,-1.671205562258634814e+01
7.283283283283283538e+01,-1.673460513643412639e+01
7.291291291291291543e+01,-1.675709801585287551e+01
7.299299299299299548e+01,-1.677953437923260083e+01
7.307307307307307553e+01,-1.680191434443234755e+01
7.315315315315315559e+01,-1.682423802878333774e+01
7.323323323323323564e+01,-1.684650554909209319e+01
7.331331331331331569e+01,-1.686871702164351916e+01
7.339339339339339574e+01,-1.689087256220398814e+01
7.347347347347347579e+01,-1.691297228602437386e+01
7.355355355355355584e+01,-1.693501630784306755e+01
7.363363363363363590e+01,-1.695700474188899420e+01
7.371371371371371595e+01,-1.697893770188456841e+01
7.379379379379379600e+01,-1.700081530104866090e+01
7.387387387387387605e+01,-1.702263765209952595e+01
7.395395395395395610e+01,-1.704440486725769688e+01
7.403403403403403615e+01,-1.706611705824889569e+01
7.411411411411411621e+01,-1.708777433630687170e+01
7.419419419419419626e+01,-1.710937681217625439e+01
7.427427427427427631e+01,-1.713092459611538487e+01
7.435435435435435636e+01,-1.715241779789909415e+01
7.443443443443443641e+01,-1.717385652682149910e+01
7.451451451451451646e+01,-1.719524089169874514e+01
7.459459459459459651e+01,-1.721657100087176318e+01
7.467467467467467657e+01,-1.723784696220896606e+01
7.475475475475475662e+01,-1.725906888310895937e+01
7.483483483483483667e+01,-1.728023687050320589e+01
7.491491491491491672e+01,-1.730135103085869730e+01
7.499499499499499677e+01,-1.732241147018057603e+01
7.507507507507507682e+01,-1.734341829401476431e+01
7.515515515515515688e+01,-1.736437160745055763e+01
7.523523523523523693e+01,-1.738527151512320401e+01
7.531531531531531698e+01,-1.740611812121647262e+01
7.539539539539539703e+01,-1.742691152946517974e+01
7.547547547547547708e+01,-1.744765184315772544e+01
7.555555555555555713e+01,-1.746833916513860530e+01
7.563563563563563719e+01,-1.748897359781087246e+01
7.571571571571571724e+01,-1.750955524313863165e+01
7.579579579579579729e+01,-1.753008420264947631e+01
7.587587587587587734e+01,-1.755056057743693643e+01
7.595595595595595739e+01,-1.757098446816287307e+01
7.603603603603603744e+01,-1.759135597505990134e+01
7.611611611611611750e+01,-1.761167519793375646e+01
7.619619619619619755e+01,-1.763194223616566347e+01
7.627627627627627760e+01,-1.765215718871468553e+01
7.635635635635635765e+01,-1.767232015412006163e+01
7.643643643643643770e+01,-1.769243123050350519e+01
7.651651651651651775e+01,-1.771249051557152399e+01
7.659659659659659781e+01,-1.773249810661768677e+01
7.667667667667667786e+01,-1.775245410052489703e+01
7.675675675675675791e+01,-1.777235859376763827e+01
7.683683683683683796e+01,-1.779221168241421935e+01
7.691691691691691801e+01,-1.781201346212898429e+01
7.699699699699699806e+01,-1.783176402817451134e+01
7.707707707707707812e+01,-1.785146347541382283e+01
7.715715715715715817e+01,-1.787111189831253455e+01
7.723723723723723822e+01,-1.789070939094102641e+01
7.731731731731731827e+01,-1.791025604697658835e+01
7.739739739739739832e+01,-1.792975195970553770e+01
7.747747747747747837e+01,-1.794919722202534373e+01
7.755755755755755843e+01,-1.796859192644672021e+01
7.763763763763763848e+01,-1.798793616509572146e+01
7.771771771771771853e+01,-1.800723002971579589e+01
7.779779779779779858e+01,-1.802647361166985718e+01
7.787787787787787863e+01,-1.804566700194231998e+01
7.795795795795795868e+01,-1.806481029114113213e+01
7.803803803803803874e+01,-1.808390356949978539e+01
7.811811811811811879e+01,-1.810294692687932283e+01
7.819819819819819884e+01,-1.812194045277032473e+01
7.827827827827827889e+01,-1.814088423629488034e+01
7.835835835835835894e+01,-1.815977836620854902e+01
7.843843843843843899e+01,-1.817862293090231063e+01
7.851851851851851904e+01,-1.819741801840450535e+01
7.859859859859859910e+01,-1.821616371638274146e+01
7.867867867867867915e+01,-1.823486011214582092e+01
7.875875875875875920e+01,-1.825350729264562588e+01
7.883883883883883925e+01,-1.827210534447900514e+01
7.891891891891891930e+01,-1.829065435388964289e+01
7.899899899899899935e+01,-1.830915440676992390e+01
7.907907907907907941e+01,-1.832760558866277734e+01
7.915915915915915946e+01,-1.834600798476350292e+01
7.923923923923923951e+01,-1.836436167992160762e+01
7.931931931931931956e+01,-1.838266675864261046e+01
7.939939939939939961e+01,-1.840092330508983665e+01
7.947947947947947966e+01,-1.841913140308620100e+01
7.955955955955955972e+01,-1.843729113611600567e+01
7.963963963963963977e+01,-1.845540258732666672e+01
7.971971971971971982e+01,-1.847346583953050114e+01
7.979979979979979987e+01,-1.849148097520644995e+01
7.987987987987987992e+01,-1.850944807650180834e+01
7.995995995995995997e+01,-1.852736722523393809e+01
8.004004004004004003e+01,-1.854523850289199416e+01
8.012012012012012008e+01,-1.856306199063860518e+01
8.020020020020020013e+01,-1.858083776931155029e+01
8.028028028028028018e+01,-1.859856591942545734e+01
8.036036036036036023e+01,-1.861624652117344070e+01
8.044044044044044028e+01,-1.863387965442877814e+01
8.052052052052052034e+01,-1.865146539874653087e+01
8.060060060060060039e+01,-1.866900383336518487e+01
8.068068068068068044e+01,-1.868649503720827809e+01
8.076076076076076049e+01,-1.870393908888599555e+01
8.084084084084084054e+01,-1.872133606669678230e+01
8.092092092092092059e+01,-1.873868604862893150e+01
8.100100100100100065e+01,-1.875598911236216182e+01
8.108108108108108070e+01,-1.877324533526918415e+01
8.116116116116116075e+01,-1.879045479441727196e+01
8.124124124124124080e+01,-1.880761756656980310e+01
8.132132132132132085e+01,-1.882473372818779822e+01
8.140140140140140090e+01,-1.884180335543146256e+01
8.148148148148148096e+01,-1.885882652416169591e+01
8.156156156156156101e+01,-1.887580330994160960e+01
8.164164164164164106e+01,-1.889273378803803283e+01
8.172172172172172111e+01,-1.890961803342299064e+01
8.180180180180180116e+01,-1.892645612077520312e+01
8.188188188188188121e+01,-1.894324812448155271e+01
8.196196196196196126e+01,-1.895999411863854434e+01
8.204204204204204132e+01,-1.897669417705377271e+01
8.212212212212212137e+01,-1.899334837324735403e+01
8.220220220220220142e+01,-1.900995678045338266e+01
8.228228228228228147e+01,-1.902651947162134149e+01
8.236236236236236152e+01,-1.904303651941753373e+01
8.244244244244244157e+01,-1.905950799622648262e+01
8.252252252252252163e+01,-1.907593397415234548e+01
8.260260260260260168e+01,-1.909231452502030990e+01
8.268268268268268173e+01,-1.910864972037796150e+01
8.276276276276276178e+01,-1.912493963149667309e+01
8.284284284284284183e+01,-1.914118432937297243e+01
8.292292292292292188e+01,-1.915738388472990295e+01
8.300300300300300194e+01,-1.917353836801837019e+01
8.308308308308308199e+01,-1.918964784941848833e+01
8.316316316316316204e+01,-1.920571239884090886e+01
8.324324324324324209e+01,-1.922173208592815996e+01
8.332332332332332214e+01,-1.923770698005595747e+01
8.340340340340340219e+01,-1.925363715033450873e+01
8.348348348348348225e+01,-1.926952266560983063e+01
8.356356356356356230e+01,-1.928536359446503212e+01
8.364364364364364235e+01,-1.930116000522161102e+01
8.372372372372372240e+01,-1.931691196594072224e+01
8.380380380380380245e+01,-1.933261954442445685e+01
8.388388388388388250e+01,-1.934828280821709967e+01
8.396396396396396256e+01,-1.936390182460640119e+01
8.404404404404404261e+01,-1.937947666062480323e+01
8.412412412412412266e+01,-1.939500738305069660e+01
8.420420420420420271e+01,-1.941049405840964326e+01
8.428428428428428276e+01,-1.942593675297561973e+01
8.436436436436436281e+01,-1.944133553277221438e+01
8.444444444444444287e+01,-1.945669046357385668e+01
8.452452452452452292e+01,-1.947200161090700732e+01
8.460460460460460297e+01,-1.948726904005136618e+01
8.468468468468468302e+01,-1.950249281604106244e+01
